Area,Time,Industry,Direction,Trade value
MK18 Kainuu,201912,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,3925165.9057749333
MK18 Kainuu,201912,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,17623193.862662964
MK18 Kainuu,201912,F Construction (41-43),Imports by countries of origin,7430601.967336565
MK18 Kainuu,201912,F Construction (41-43),Exports by countries of destination,33361886.38396009
MK18 Kainuu,201912,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,7342966.065797525
MK18 Kainuu,201912,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,32968419.070927665
MK18 Kainuu,201912,H Transportation and storage (49-53),Imports by countries of origin,3717607.191603521
MK18 Kainuu,201912,H Transportation and storage (49-53),Exports by countries of destination,16691297.594954584
MK18 Kainuu,201912,I Accommodation and food service activities (55-56),Imports by countries of origin,1503647.5737751215
MK18 Kainuu,201912,I Accommodation and food service activities (55-56),Exports by countries of destination,6751070.739398505
MK18 Kainuu,201912,J Information and communication (58-63),Imports by countries of origin,1494422.7420341696
MK18 Kainuu,201912,J Information and communication (58-63),Exports by countries of destination,6709653.127500353
MK18 Kainuu,201912,K Financial and insurance activities (64-66),Imports by countries of origin,1102367.393043724
MK18 Kainuu,201912,K Financial and insurance activities (64-66),Exports by countries of destination,4949404.621828964
MK18 Kainuu,201912,"681, 68209, 683 Other real estate activities",Imports by countries of origin,1429848.9198475082
MK18 Kainuu,201912,"681, 68209, 683 Other real estate activities",Exports by countries of destination,6419729.844213301
MK18 Kainuu,201912,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,12591895.326399023
MK18 Kainuu,201912,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,56535040.2409752
MK18 Kainuu,201912,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,3173342.118887373
MK18 Kainuu,201912,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,14247658.492963715
MK18 Kainuu,201912,N Administrative and support service activities (77-82),Imports by countries of origin,3943615.5692568365
MK18 Kainuu,201912,N Administrative and support service activities (77-82),Exports by countries of destination,17706029.086459264
MK18 Kainuu,201912,O Public administration and defence; compulsory social security (84),Imports by countries of origin,12887089.942109473
MK18 Kainuu,201912,O Public administration and defence; compulsory social security (84),Exports by countries of destination,57860403.821716
MK18 Kainuu,201912,P Education (85),Imports by countries of origin,3994352.1438320703
MK18 Kainuu,201912,P Education (85),Exports by countries of destination,17933825.951899093
MK18 Kainuu,201912,Q Human health and social work activities (86-88),Imports by countries of origin,8671341.836494565
MK18 Kainuu,201912,Q Human health and social work activities (86-88),Exports by countries of destination,38932555.184261315
MK18 Kainuu,201912,"R, S Other service activities (90-96)",Imports by countries of origin,2725937.779451217
MK18 Kainuu,201912,"R, S Other service activities (90-96)",Exports by countries of destination,12238904.315903423
MK18 Kainuu,201912,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,359768.4378971149
MK18 Kainuu,201912,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,1615286.864027863
MK18 Kainuu,202012,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,12187250.264088549
MK18 Kainuu,202012,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,39784825.24227253
MK18 Kainuu,202012,B Mining and quarrying (05-09),Imports by countries of origin,6224222.6610940145
MK18 Kainuu,202012,B Mining and quarrying (05-09),Exports by countries of destination,20318743.397786245
MK18 Kainuu,202012,10-12 Food industry etc.,Imports by countries of origin,655766.3160795481
MK18 Kainuu,202012,10-12 Food industry etc.,Exports by countries of destination,2140724.750838194
MK18 Kainuu,202012,"13-15 Textile, clothing and leather industry",Imports by countries of origin,55573.41661691085
MK18 Kainuu,202012,"13-15 Textile, clothing and leather industry",Exports by countries of destination,181417.35176594864
MK18 Kainuu,202012,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Imports by countries of origin,1222615.1655720386
MK18 Kainuu,202012,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Exports by countries of destination,3991181.73885087
MK18 Kainuu,202012,"17, 18 Paper industry; Printing",Imports by countries of origin,144490.88320396823
MK18 Kainuu,202012,"17, 18 Paper industry; Printing",Exports by countries of destination,471685.1145914665
MK18 Kainuu,202012,19-22 Chemical industry,Imports by countries of origin,0.0
MK18 Kainuu,202012,19-22 Chemical industry,Exports by countries of destination,0.0
MK18 Kainuu,202012,23 Manufacture of other non-metallic mineral products,Imports by countries of origin,561291.5078307996
MK18 Kainuu,202012,23 Manufacture of other non-metallic mineral products,Exports by countries of destination,1832315.2528360812
MK18 Kainuu,202012,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Imports by countries of origin,961420.1074725577
MK18 Kainuu,202012,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Exports by countries of destination,3138520.1855509114
MK18 Kainuu,202012,"26, 27 Manufacture of electrical and electronic products",Imports by countries of origin,3078767.280576861
MK18 Kainuu,202012,"26, 27 Manufacture of electrical and electronic products",Exports by countries of destination,10050521.287833555
MK18 Kainuu,202012,28 Manufacture of machinery and equipment n.e.c.,Imports by countries of origin,266752.39976117207
MK18 Kainuu,202012,28 Manufacture of machinery and equipment n.e.c.,Exports by countries of destination,870803.2884765535
MK18 Kainuu,202012,"29, 30 Manufacture of transport equipment",Imports by countries of origin,1456023.5153630644
MK18 Kainuu,202012,"29, 30 Manufacture of transport equipment",Exports by countries of destination,4753134.616267854
MK18 Kainuu,202012,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Imports by countries of origin,889174.6658705736
MK18 Kainuu,202012,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,2902677.628255178
MK18 Kainuu,202012,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,5123869.01207918
MK18 Kainuu,202012,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,16726679.832820464
MK18 Kainuu,202012,F Construction (41-43),Imports by countries of origin,9425251.45822808
MK18 Kainuu,202012,F Construction (41-43),Exports by countries of destination,30768382.85950489
MK18 Kainuu,202012,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,8347127.175860009
MK18 Kainuu,202012,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,27248886.235245485
MK18 Kainuu,202012,H Transportation and storage (49-53),Imports by countries of origin,3945712.57980067
MK18 Kainuu,202012,H Transportation and storage (49-53),Exports by countries of destination,12880631.975382352
MK18 Kainuu,202012,I Accommodation and food service activities (55-56),Imports by countries of origin,1728333.2567859276
MK18 Kainuu,202012,I Accommodation and food service activities (55-56),Exports by countries of destination,5642079.639921003
MK18 Kainuu,202012,J Information and communication (58-63),Imports by countries of origin,1978413.6315620262
MK18 Kainuu,202012,J Information and communication (58-63),Exports by countries of destination,6458457.722867772
MK18 Kainuu,202012,K Financial and insurance activities (64-66),Imports by countries of origin,1745005.2817710005
MK18 Kainuu,202012,K Financial and insurance activities (64-66),Exports by countries of destination,5696504.845450787
MK18 Kainuu,202012,"681, 68209, 683 Other real estate activities",Imports by countries of origin,1644973.1318605612
MK18 Kainuu,202012,"681, 68209, 683 Other real estate activities",Exports by countries of destination,5369953.61227208
MK18 Kainuu,202012,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,17550084.967620447
MK18 Kainuu,202012,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,57291599.687686585
MK18 Kainuu,202012,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,3445551.8302484727
MK18 Kainuu,202012,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,11247875.809488816
MK18 Kainuu,202012,N Administrative and support service activities (77-82),Imports by countries of origin,4295825.104487208
MK18 Kainuu,202012,N Administrative and support service activities (77-82),Exports by countries of destination,14023561.291507829
MK18 Kainuu,202012,O Public administration and defence; compulsory social security (84),Imports by countries of origin,14893675.653332107
