Business_ID,business_line_code
2652970-3,68310
2704187-3,25620
2686109-5,36000
1035965-8,86230
2686628-3,78200
2456501-4,41200
1713590-5,47770
0928652-7,47210
2655127-3,70220
1006989-6,46190
1973436-2,93120
1656300-0,31090
2711919-1,46130
2272787-6,56101
2015948-1,41200
2570398-4,47711
2557239-8,02200
2138907-8,45112
0851920-2,81220
0932126-5,85599
0916618-9,47113
0916708-5,93110
2410247-4,87909
2630668-1,47919
2431805-6,64990
0934160-2,56102
2636589-2,47114
2691374-8,49410
2684626-6,68320
2420050-9,93299
2416573-1,78200
2413422-2,64990
0925221-2,02400
2624384-4,68209
2672688-9,56101
0907945-6,41200
0822099-9,46610
0634269-3,71126
2694174-9,46389
2550792-4,47789
0597605-3,64990
0914437-7,68320
0911423-1,62020
2691400-3,93120
2403526-7,68209
2699760-3,88991
0663455-7,25730
2411171-7,25210
2658921-2,55209
2372504-7,81210
2705816-5,43999
2609999-3,45201
2044294-9,45112
2693718-4,71124
2376348-1,86220
2697831-4,68320
2117433-3,66220
2346652-4,66120
2700491-7,74909
2346689-0,41200
2389783-4,70220
2686548-3,78200
2369192-4,68209
2368399-1,68201
2599931-6,47540
2675855-7,70220
0773550-1,46499
0852709-3,70220
2657282-4,71110
2654195-6,47114
2608040-8,47114
1072328-8,87201
0683743-4,85599
2688733-2,68209
0836739-2,88992
2676070-2,26400
2587151-5,47114
2566633-5,64990
0882725-6,93120
0879763-2,46733
0879150-5,41200
2563491-5,69201
0874899-6,62010
0874895-3,70220
0872204-0,88101
2076131-7,78200
2060308-7,18200
0870609-1,33200
2653691-1,56102
2614279-5,47114
0838388-6,47511
0838594-5,46660
0842857-0,82300
0682523-0,68209
0670842-1,47740
0787530-1,62020
0789958-1,46150
2257501-6,10850
0857408-4,68202
2706013-4,64990
0852432-7,96022
0157240-6,08920
0850008-5,41200
0845432-2,43910
0844544-2,64990
0870333-3,43291
2006501-2,16231
0790480-3,86909
0835357-2,68320
2600954-8,69102
0814674-1,74101
2618354-6,43220
0831873-4,71127
0831113-7,79110
2699057-5,68201
0828679-5,85320
0826968-8,66190
0826549-2,41100
0826075-5,70220
0825224-5,71110
2557186-2,71125
0791459-3,46493
0869903-9,71123
2698585-6,46140
0869310-4,43341
1836257-9,43220
0835420-9,41200
0811581-4,62010
0810974-8,73111
2673876-7,70220
0808458-7,85510
2593349-9,43220
0803402-9,47410
0801825-6,46901
2637999-5,72110
2711429-4,62010
2431732-8,41200
1836260-8,68209
2690701-4,20300
2021765-3,70220
1742136-2,74201
2448047-5,85600
2095661-6,43210
2425726-5,71124
2643030-8,42999
2009350-7,43210
2561943-2,47114
2660063-7,71126
2590864-8,38320
2034921-8,73111
1074989-1,43320
0923600-1,71127
0897350-1,43999
0852650-9,25110
0842378-8,81100
0838660-6,49410
0905766-0,47410
0923419-6,46510
0827948-0,77210
2693887-3,41200
0930648-7,49410
2657307-7,56101
0940346-3,46692
1841830-9,62010
0494516-7,68209
2086694-4,43220
0728627-5,68320
2548442-7,45201
0712392-7,70220
2692639-7,41200
1836658-8,95220
2571644-3,37000
2655664-8,45201
2629180-3,68209
0284560-5,46411
2648817-1,78200
0249041-0,53200
2687617-4,46901
2686432-5,68202
0707727-0,59110
1865278-7,56101
0704132-3,50300
2678762-2,68209
2076524-6,01191
0312728-5,47113
2668718-9,13990
2658288-9,68209
0303948-8,69201
2580831-3,70220
2653839-4,68209
2711045-3,68209
2626493-6,56101
1981531-4,46461
2657344-8,46493
0877102-9,82990
0940262-0,46390
2605501-8,46320
2643685-7,74901
2680570-4,86909
1793705-1,74901
0845629-9,38210
0783575-6,10200
0875274-1,28120
1081218-4,61100
1031970-1,47512
0885386-8,47593
2693421-5,45201
2685608-5,47540
2577747-3,47114
2574205-1,47114
0290709-5,43342
0827245-7,58142
0810610-9,46699
0798017-9,68201
0649447-8,77320
2659493-5,15110
2700826-4,77390
2585796-7,62010
2696192-6,43999
2553860-8,46909
0897970-0,49410
2632826-6,45112
0956935-9,58142
0718913-3,64990
0966710-0,41200
0692929-1,64990
2563863-3,68209
0735698-2,47721
0770240-0,47719
0848821-5,68201
0909146-3,51101
2609412-1,47114
0994296-9,52219
0994407-5,56102
2606012-4,47114
0948258-7,32120
0900219-2,68209
0951133-3,71125
0484342-7,69201
0474015-3,03110
0758250-9,33121
0758943-6,68100
0764080-1,70220
0779517-6,71127
0793482-6,71110
0793636-2,71123
0795412-2,70220
2594007-4,43999
0833314-1,71127
0562397-9,61200
2650351-1,45311
0603424-4,47540
0597995-9,71125
2666043-7,62010
0581751-1,41200
0648756-9,70220
0721228-4,46432
2663716-5,41200
0763576-2,62010
0756343-9,25990
0754311-2,47301
0748371-1,46160
0790117-8,46610
0616981-9,49392
2610374-5,01620
0687739-9,47591
2629177-4,58130
2654127-8,56101
2643489-4,47521
0646547-4,69201
1555561-5,68209
2657280-8,74109
0734311-0,73111
0730513-0,78200
0824938-8,71123
0863714-5,41200
2694753-4,68100
0922383-3,45112
0933515-7,96011
2630051-1,47114
0756872-3,41200
0204706-4,47523
0484351-5,51101
0141051-1,42110
0141073-0,46660
0871510-7,45112
0720387-1,59200
0705371-1,47719
0704303-8,46901
0675836-5,74102
0518500-8,32502
2083176-8,25620
0887000-0,41200
0203694-7,22190
2699115-6,62010
2659323-8,81210
2685735-2,41200
2654880-8,71126
2269583-5,56101
2649489-7,66120
2595575-1,68202
0814293-5,46493
2577967-1,41100
0814054-2,86909
0887767-5,46610
2285250-3,33150
0721782-7,66120
2683951-7,46909
2556267-5,50300
2639773-9,62020
0863574-8,28990
2711713-7,73200
2616121-6,46739
2580864-7,68310
2578122-9,69201
2644951-9,47292
2708461-1,59120
2703273-1,41200
2107067-3,86220
0600050-3,45112
2573914-3,47114
2711642-5,55300
2331027-1,56101
2679122-6,55109
2646196-4,82110
0563547-8,81100
0536672-2,25110
0653016-8,66190
2592643-2,56102
0722757-4,74909
0958157-7,80100
0613404-2,01430
2330392-8,53200
2534867-9,43999
2661090-7,90020
2676648-5,41200
0570175-4,56102
2715829-7,96012
0841656-1,73111
0829109-2,85530
0782099-2,63910
0944942-9,64990
0727817-9,25730
2691985-9,45112
2162954-5,70220
0630266-7,70220
2158044-6,71121
1030644-1,71202
0616226-2,74201
0875636-3,70220
0619382-7,46691
0793821-0,64990
1068093-5,66120
1979289-6,71127
0619399-0,13990
0458645-9,66190
0586654-0,56102
1917308-3,16239
0491881-2,46901
1083580-2,85599
1522384-8,70220
1757432-6,85599
0592808-6,73200
0812953-8,68201
0790337-6,70220
0752372-8,46310
0462151-7,70220
0719569-9,86220
0647163-9,43999
1911312-8,35301
0846777-2,68310
0409279-0,71202
0471186-2,74901
0521621-4,95290
0958446-0,88991
0932885-4,69102
0929346-0,43991
0918606-7,27400
0957312-0,56301
0930631-3,41200
0931115-5,32300
0931833-0,56101
0909566-7,41200
0934130-3,46493
0934862-8,62010
0930347-0,28990
0773637-9,35130
0916705-0,82300
0702808-1,45201
0896302-0,70220
0898209-6,47599
0926550-7,46901
0923532-4,41200
0922309-1,45201
0922300-8,46421
0845035-6,46189
0544533-2,68209
0908865-1,47591
0566259-9,46610
2053810-7,41200
1995920-3,43999
1984097-4,56101
1923540-8,47113
0846863-6,68310
0864297-2,64200
2116728-0,62010
0921021-5,41200
0833389-7,16100
0843160-6,68202
0759931-9,74901
0840885-2,00000
0585202-6,47719
0742562-6,71123
0751434-6,73111
0752977-5,66190
0753290-7,71127
1764346-7,51102
1979462-1,49410
0763836-5,41200
0763842-9,41200
0765160-7,56302
0737646-5,41200
2450116-8,68209
0735155-9,41200
0920753-4,79900
0709622-8,73111
0785445-5,66190
0709850-6,86901
0460444-2,68209
0930734-0,50300
2180651-3,93190
0628621-4,28290
0963540-8,90010
0922424-6,71121
0822036-6,25620
0841102-3,62010
0957915-1,70220
0801821-3,85320
0706103-3,59110
1571955-2,18120
0734137-7,46220
0712174-5,59200
0741902-3,47230
1482776-2,45112
1103717-5,49410
0283343-6,46739
0288666-9,49410
0290805-5,66120
0291972-3,43120
0909141-2,46770
0364340-7,86220
0668251-6,41200
0369266-3,47789
1708926-7,68201
0251571-0,25990
1544244-2,47529
0619771-3,22230
0712179-6,47990
0729774-0,68320
0731153-0,71127
1974390-4,78200
0731605-9,13990
1821896-4,41200
1768514-9,56101
0731821-4,66190
0734916-8,70220
0826276-9,01131
0624566-6,66190
0901901-5,16240
1655403-2,35111
0776639-1,03120
0873950-4,46741
0874298-1,46411
2220965-7,41200
0874837-1,68209
0875170-6,26300
0836730-9,68209
0793686-4,82300
0789517-7,52230
0682176-6,02200
0836907-2,45311
0838320-2,79900
0838767-6,49410
0870262-1,81210
0869938-9,77330
0869854-6,81210
0866830-4,46160
0794869-7,71110
0795643-5,78200
0796820-9,46711
0797100-2,69201
0804137-6,70220
0806139-3,68320
0812750-8,68209
2418160-0,25620
1889634-3,45201
0836089-5,43320
0732448-9,56301
0865744-5,49410
0370694-9,49410
0851570-3,43341
0854375-5,00000
0855107-7,47299
2022979-3,71127
0664104-4,96030
0698383-7,41200
0720673-0,46310
2042703-6,71121
2051015-5,79900
1863491-7,41200
2245346-5,49320
2239822-4,41200
2230196-3,49320
2138411-1,02400
2083181-3,43220
0857141-4,46491
0857654-9,85599
0861788-1,47799
0862720-3,41100
0980599-9,07290
0864333-4,81100
1794877-0,58142
1984172-3,68209
0970121-7,64990
2120038-6,47410
0968336-2,45201
2017152-8,43120
0969491-8,47591
2408120-4,79900
0788613-1,59200
0889918-8,66190
0963824-6,58110
0958512-1,70220
1818294-9,49410
0943757-5,47740
0944192-9,70220
0740971-4,68209
0968281-0,69201
2133161-8,47420
0967960-3,18110
0967450-3,71127
0906164-3,47711
0907666-9,41200
0984315-1,45201
0909140-4,47799
0910766-4,86220
0938816-0,73111
0940842-4,49410
0940851-2,85599
1929367-5,56101
2192336-5,47523
1056600-8,46731
1026872-1,86904
0945730-6,46181
0950602-4,62010
0830593-3,41200
0832296-0,70220
0832324-2,71110
0832326-9,55101
1443926-8,25110
0815090-0,74901
0833184-0,66190
0876783-9,68209
0784326-2,93120
0787149-0,69201
0787352-5,68201
0951031-4,66190
0821147-8,46150
0952078-2,66120
0849086-8,55903
0956686-0,69201
0956857-5,13300
0749435-7,43210
0957467-6,66120
0961386-6,41200
0885144-0,71127
0882497-9,46493
0877458-8,62020
0819066-2,46750
0819826-9,96021
1954484-1,43120
0709653-5,77390
2217577-6,62010
2012373-7,69109
1099188-0,18120
2145543-4,41200
1073003-1,46739
0754768-2,73111
0753182-4,46450
0206102-6,45112
0790533-9,70220
1992373-7,68209
0313245-5,49410
0357513-3,25990
0548795-4,86230
0853756-6,71126
1972460-7,68209
2345951-9,68209
2214743-3,36000
0838150-6,41200
0431699-3,46470
0503457-6,68209
1574697-2,79900
0969285-9,41200
1706239-8,78200
0870199-5,58190
0809771-6,56101
0769035-8,56102
0704942-1,41200
0649509-1,45321
0826069-1,41200
0778435-4,80100
0655332-7,46699
0576529-9,46442
0883110-8,78200
0775825-2,69201
0879359-4,47630
0741063-5,46630
0721111-8,47529
0581503-0,68209
0191591-5,47782
0577590-5,46140
0154206-3,47610
0206081-6,86903
2140000-3,70220
1895156-8,47764
2106325-4,68209
2275051-5,68310
0909104-1,46711
0346637-5,74901
0933484-0,56102
0934531-2,49410
0937195-9,00000
0950163-7,03220
0963124-7,20410
1849674-5,38110
0678721-1,43220
0853749-4,43210
0846950-8,16100
0846577-7,00000
0921666-8,25620
1999750-9,36000
1008525-5,47594
0871830-8,23420
0294255-2,68209
0706934-2,56210
0958343-3,00000
0923916-5,43330
0932037-7,56102
0298218-3,26110
0936417-7,43120
0942444-0,46493
0961964-3,41200
0965759-4,46699
0614428-3,49410
0150731-3,47591
2057907-2,79900
0711796-5,74201
1899569-1,46630
1962615-0,41200
1992370-2,68209
0598062-6,62010
0576386-7,14190
0511612-5,70220
0491900-6,69201
0398829-6,47540
0248795-9,64990
0610932-2,49410
0973012-2,42110
0916404-4,66190
0825208-5,71121
0918276-0,14190
0702046-9,68201
0548834-0,55101
0652300-5,15120
0684650-9,41200
0708761-2,59200
0715973-5,47301
0731337-6,66190
0746033-3,41200
0746533-7,41200
0841397-7,25990
0842157-1,43120
0868839-9,14390
0905914-8,41200
0983420-4,70220
0787643-5,41100
0594375-3,68201
0794937-4,47301
0820802-5,86230
0875346-1,56101
2129034-2,68202
0894358-0,69201
0910140-6,47595
0911101-4,46522
1057449-7,68310
0968040-1,01410
0935571-3,43341
0784475-9,41200
0733559-1,81210
0496713-9,42210
2468571-0,70100
2469335-8,41200
2469526-5,78300
9126727-9,49410
2473186-0,47291
2491891-6,86220
0566113-1,68209
0716220-5,49410
1735933-5,56101
0815991-3,66190
2248614-4,62010
2132097-8,69201
0846224-2,68202
0831224-4,43120
0827923-7,41200
2122501-4,43220
0809035-4,85593
2133235-4,46130
0701436-8,64990
0726897-4,69201
2160340-9,70220
2161542-6,62020
0681551-8,69201
1095886-1,71125
0210587-7,23120
0423743-5,71124
0664498-2,47291
0669774-2,43341
0679829-5,70220
2148697-8,41200
0658420-3,62030
0683026-7,45112
0690374-5,73112
0697953-9,45192
0698339-4,46462
2478137-4,41200
2490446-9,41200
0705652-5,46692
0689308-1,66190
0630690-8,62010
0660297-7,64990
0891306-6,08120
2083266-4,41200
0918214-6,77110
1977507-6,43342
1966592-6,41200
1793367-5,79120
0825035-4,01410
2285342-6,62010
1744632-4,02200
2292387-7,64990
0951981-0,82110
0192245-3,55101
0663778-2,43999
0775588-7,68209
0803383-5,68201
0779399-8,77110
1946639-6,25620
2142213-0,56102
2198265-6,41200
2111473-6,68209
2356411-6,79900
1974140-7,46390
0879263-9,41200
1507258-4,01611
1954648-4,68202
1078595-6,68320
0657271-2,86903
0931083-0,23610
0968983-6,41200
0904971-6,81291
0929703-1,16231
1579052-7,68201
0887071-3,68209
0923190-5,56103
0921262-4,77120
0790293-9,68209
0697735-7,62020
0648293-6,33200
0970623-7,55201
0943598-3,68201
0920668-9,81100
0722817-1,68209
0252014-9,45311
0192577-7,68201
2400686-1,43210
0297384-2,41200
2327081-2,46130
0961658-1,58142
2246660-2,46450
0247100-9,74102
0843187-6,68201
0891834-2,25620
1579036-7,68202
1508164-0,58110
1070219-6,68202
1653405-8,18110
1802128-0,25620
0843216-6,68202
2561140-6,72193
0825653-7,69201
0801513-5,82300
1975439-8,35301
0798066-2,68209
0794281-8,25730
0485001-0,13990
2710848-4,47990
0760602-1,68310
2580119-7,74109
0756427-1,90010
0750625-8,74101
0748764-0,46495
0731480-3,66190
2693946-2,01499
0688190-2,66190
2640552-4,43999
0679146-4,33129
2715052-7,45201
0670175-6,66190
0584483-5,22290
2695116-2,46189
0461846-5,55101
2629353-4,69201
0878595-7,73119
0429755-0,86220
0427790-4,68310
2624382-8,82110
0415150-0,43220
0365694-5,38110
0356789-7,17290
0306517-6,47641
0885059-5,47521
2688044-8,45201
0849457-8,41200
1481671-3,25990
2611944-8,49410
2606963-9,90020
2401123-0,41200
0936480-4,43210
0926340-5,77110
0886478-6,77110
2404175-5,93190
0634146-3,46510
0825098-7,14190
0750773-6,43210
0742435-9,68320
2602888-8,46630
0790452-0,68209
2345241-3,47521
2571787-6,45201
2653148-3,70220
0718674-1,59130
0709175-0,64990
2584587-8,01280
2643068-2,47114
0159480-8,50201
0370048-3,46130
0648119-1,71127
2658739-9,38120
0584147-4,78200
0663570-1,70220
0684367-4,43291
0834889-6,41200
0836383-4,68202
2693877-7,41200
0904409-3,46190
2657491-8,10200
0914093-1,71129
1861600-6,68209
0661005-3,41200
2592618-4,70220
2593839-6,72193
1093596-9,41200
2660329-9,85510
1444801-7,81210
2694468-3,47301
2713609-8,88101
1715067-0,70220
2593986-6,42999
2658358-2,82910
2205233-8,36000
2607337-1,56102
2682874-6,47990
0606517-1,18120
0586240-0,46760
1543173-5,41200
2694470-4,68209
1015603-3,68209
2558459-1,78200
2685784-6,32300
2714917-1,41200
2310746-8,56101
2693941-1,33190
2667818-6,01420
2266620-9,78200
2657381-9,02200
2621007-3,96090
2670792-8,47250
2651164-2,56101
2613707-2,78200
0836884-6,26510
2677150-8,47785
2680672-3,85599
1099223-4,46901
0968306-3,46493
0966819-7,64990
0956812-9,46692
2700424-7,43999
0929400-9,47410
0856286-8,47789
2650156-7,82990
0734220-6,66190
1750963-9,62030
2669409-8,43390
2589553-3,47114
2650799-3,64190
1822870-8,30110
1033403-9,49410
2707834-2,71201
0876756-4,43220
1085513-3,62010
0936356-1,64990
2648987-9,68100
0739653-8,41200
2020116-8,78300
2547111-6,29320
2701971-3,56102
2694506-1,43341
2710005-2,70220
2594833-2,64990
2660717-7,71110
2699109-2,47913
2627859-6,64990
0818700-9,56302
0755296-7,66190
0780247-9,46692
2646250-2,62010
2618174-3,33140
0424157-3,56101
2573743-9,90020
0812786-6,46741
2679529-4,90020
2553831-7,62010
2621002-2,86220
0704709-8,43999
0843995-8,56101
2662516-4,56102
0876925-2,49410
0680295-2,79110
2077233-1,81100
0926110-0,29200
0863980-2,47630
1919037-7,43220
1655312-8,47789
1788890-7,30110
0991148-4,41200
0842731-6,47719
1844703-8,56102
2333587-4,47763
0655172-7,77110
2663909-9,85530
2706009-7,41200
0817028-2,70220
2587014-1,47919
0870023-9,47782
2698963-8,46310
0937407-6,00000
2252461-4,45201
2708191-2,86909
0801454-6,43341
2715446-4,62010
2697889-1,82990
1617514-7,70210
2593357-9,85592
2637850-3,25110
0964118-9,68202
2676120-3,41200
1839837-9,13990
2697706-3,41200
1664754-6,46190
1109238-5,70220
0789441-4,58142
2683211-2,47114
2629452-9,69201
2669016-9,62010
0680300-7,45321
2700085-2,77290
2709438-5,47793
2698493-3,64990
2708498-8,49410
0670762-1,10130
0598313-0,47789
2644875-1,88101
2694844-9,43220
2662192-1,59200
2706515-4,20590
2704371-3,52291
2676496-5,70220
2691582-3,47114
2594608-9,47799
0747625-5,47791
2684535-1,62020
2680303-9,96090
0825205-0,47540
2711718-8,71125
2682550-2,46170
2698914-4,74109
2553120-3,96021
2688731-6,68209
2695835-6,85600
2702168-8,47114
2713276-7,46521
1890037-3,41200
2165130-4,47719
0941416-2,68209
1651852-5,47531
0781111-3,46140
0966186-8,02200
0771516-4,68201
0752237-0,62020
0730742-7,47511
2336746-2,49410
0706800-8,45312
1476891-8,25110
2500859-4,43999
1031001-0,46190
0970625-3,47220
0964202-6,46431
1809698-7,43220
0786869-7,79900
2004951-4,47301
1704020-1,47596
2117540-8,11010
1732607-4,56102
2480863-7,77320
1771300-7,46493
9210586-1,49410
0282205-9,31090
2659977-9,10830
2659500-6,61900
2389156-3,45201
0776854-9,45201
2616704-4,47114
0850708-4,74201
2688958-1,62010
1887994-9,93291
2129169-5,58142
2112473-1,56102
0843037-1,79900
0934337-6,16100
0936112-8,28410
0987823-1,68202
0883108-7,46692
2654771-7,86901
2125149-0,41200
2396130-6,49410
2666331-2,55909
2548094-4,47764
1065950-3,70220
1067221-4,25110
1065289-7,68320
0943993-3,41200
1870204-3,87301
0899507-3,73111
0881126-2,43991
2225697-1,68209
2089520-0,70220
1859198-8,41200
0939690-2,64990
1768874-5,68100
1081840-4,47719
2104296-3,43210
2098868-5,70220
2154339-7,62010
2138748-6,73112
1920990-4,47912
0792543-6,46470
0881671-7,46732
0930263-8,00000
0931077-7,70220
2094541-5,93190
0967581-3,74901
0952057-1,71126
0949316-3,46699
0948514-7,41200
2079023-0,47763
0853959-6,43120
1456685-7,46691
0833378-2,47199
0814458-6,41200
0948510-4,47990
1457531-5,73111
1096178-8,96090
0970179-4,43120
1009149-5,38320
1011215-3,71126
1064069-3,47610
1446565-0,62010
1442219-1,41200
0887062-5,71126
1469131-6,68209
1464045-5,81100
1453604-1,64990
2084639-6,74901
2316077-9,49320
1817215-0,62010
0938901-6,77390
0929247-6,71126
0918961-2,47511
0917892-1,47220
0900398-8,47791
2112350-1,16100
0743515-4,16100
0916535-4,49410
2191173-5,02200
2689939-2,62020
0785866-7,10130
0734101-9,45112
0732882-6,53100
0711020-2,43220
0597325-8,81100
0589190-6,25990
2680610-9,64200
0955452-8,46692
0922791-4,01472
2595361-7,49410
2699002-2,82990
1041570-1,41200
2647806-1,62020
2715020-1,55101
2702093-3,64200
0848926-9,62010
0912043-9,86909
0962290-6,70220
2709036-8,50202
2690104-2,35111
2665344-8,56101
0658519-3,43220
0813726-3,64990
0936943-7,28300
2634759-8,56301
0288989-4,56101
2593346-4,82990
2694054-3,86909
0842665-5,55909
2162250-3,68209
1927180-4,70220
2629189-7,71125
1845394-8,41200
2703484-1,62020
0623244-3,81210
2677596-3,43999
2667266-5,45201
2693885-7,49320
0683594-9,10390
2576384-8,46901
0492988-8,86220
0481796-6,52229
0872608-4,46421
0625856-3,86230
2692470-3,86909
0896080-7,46189
2708560-6,20150
2587292-1,85510
2527812-1,79120
1803497-0,41200
0873175-6,46692
2693936-6,47919
0648188-8,46732
1765678-6,79900
2135845-8,68202
1708833-6,45112
0754233-9,46470
1033582-4,70220
0964073-3,43220
0896351-4,32120
2588163-3,56101
1967283-5,68209
2629285-7,41200
0471649-5,49410
0675528-7,66190
0666512-6,43120
0633093-2,68209
2236964-2,93110
0862452-0,47113
2702920-9,45112
2684513-2,45201
1858137-6,24100
0801666-4,41200
2588806-9,47114
0738876-5,62010
0692660-5,27110
0798635-1,62010
2562974-5,47114
0629120-8,45192
0451109-4,71127
2696554-8,08111
2109423-7,37000
1493379-2,68209
0925529-6,69201
0818726-0,96022
2693565-6,96090
0668617-0,41200
2696682-3,68209
2696739-1,68209
2696715-6,68209
2573223-2,03110
2660992-2,01450
2705721-8,53200
1942235-0,41200
0664352-5,66190
2234880-9,66120
0883497-4,41200
1864959-6,52291
1859908-2,96021
2278758-8,70220
0815392-5,46741
1869055-6,41200
2107092-1,62010
2295074-4,90010
2291020-8,43999
0107776-3,79900
0967901-3,47761
0987228-6,55209
2514998-7,33150
2501837-0,41200
0220075-1,46491
1064740-6,01491
0217162-0,46160
2551298-5,47299
1860594-8,71126
1861647-9,43999
2298835-5,47913
0885274-2,46691
0920416-5,46189
0955613-6,46692
2158622-3,41200
0728047-1,45112
2534535-5,46732
0195942-4,47721
1863599-5,58190
2158873-9,46739
0995062-7,49410
2526093-3,93299
0307604-3,47113
0216930-1,49320
0581423-0,66190
1732648-8,74109
0351620-5,46760
0356511-1,47719
2238475-4,82990
1876074-5,41200
0356409-8,30110
0351783-0,45112
1950731-1,28210
0781443-7,81210
2110884-6,41200
0349439-2,45321
