Region,Information,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MK12 North Karelia,X Industry unknown (TP),1095.0,1065.0,726.0,634.0,820.0,761.0,768.0,760.0,822.0,847.0,740.0,
MK12 North Karelia,"Inhabitants, total (PT)",169778.0,169733.0,169496.0,169112.0,168896.0,168329.0,167599.0,166441.0,165569.0,164465.0,163537.0,163281.0
MK12 North Karelia,Employed (PT),64465.0,64596.0,63818.0,62793.0,62029.0,60682.0,60563.0,61536.0,62157.0,61194.0,59372.0,61230.0
MK12 North Karelia,Unemployed (PT),10992.0,11191.0,11818.0,12580.0,13148.0,13715.0,13383.0,11797.0,10042.0,10178.0,12094.0,9849.0
MK12 North Karelia,Children aged 0 to 14 (PT),25288.0,25268.0,25037.0,24907.0,24663.0,24389.0,24102.0,23659.0,23234.0,22769.0,22297.0,21915.0
MK12 North Karelia,Students (PT),15385.0,14601.0,14416.0,14103.0,14146.0,13954.0,13717.0,13214.0,13257.0,13551.0,13821.0,13993.0
MK12 North Karelia,Pensioners (PT),48236.0,48564.0,48904.0,49428.0,49696.0,50234.0,50728.0,51380.0,51906.0,51949.0,51685.0,52030.0
MK12 North Karelia,Others (PT),5412.0,5513.0,5503.0,5301.0,5214.0,5355.0,5106.0,4855.0,4973.0,4824.0,4268.0,4264.0
MK13 Central Finland,"Inhabitants, total (HE)",271083.0,271874.0,272723.0,272911.0,272986.0,273446.0,273910.0,273779.0,273283.0,272898.0,272617.0,272683.0
MK13 Central Finland,Males (HE),133930.0,134366.0,134886.0,135134.0,135262.0,135595.0,136174.0,136146.0,135948.0,135820.0,135749.0,135921.0
MK13 Central Finland,Females (HE),137153.0,137508.0,137837.0,137777.0,137724.0,137851.0,137736.0,137633.0,137335.0,137078.0,136868.0,136762.0
MK13 Central Finland,Average age of inhabitants (HE),42.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,44.0,44.0
MK13 Central Finland,0-2 years (HE),9447.0,9468.0,9341.0,9073.0,8905.0,8633.0,8255.0,7745.0,7250.0,6748.0,6536.0,6514.0
MK13 Central Finland,3-6 years (HE),12116.0,12262.0,12559.0,12567.0,12552.0,12521.0,12308.0,12060.0,11763.0,11356.0,10782.0,10113.0
MK13 Central Finland,7-12 years (HE),17340.0,17396.0,17510.0,17756.0,18016.0,18278.0,18453.0,18718.0,18921.0,18814.0,18725.0,18636.0
MK13 Central Finland,13-15 years (HE),9453.0,9194.0,8835.0,8667.0,8608.0,8656.0,8735.0,8836.0,8935.0,9113.0,9292.0,9434.0
MK13 Central Finland,16-17 years (HE),6650.0,6568.0,6421.0,6291.0,5997.0,5754.0,5873.0,5838.0,5748.0,5887.0,6025.0,6021.0
MK13 Central Finland,18-19 years (HE),7017.0,7001.0,6837.0,6735.0,6560.0,6514.0,6203.0,6050.0,6119.0,6019.0,5944.0,6086.0
MK13 Central Finland,20-24 years (HE),18271.0,18434.0,19041.0,18863.0,18928.0,18904.0,19017.0,18650.0,18351.0,18049.0,17782.0,17456.0
MK13 Central Finland,25-29 years (HE),17794.0,17784.0,17427.0,17213.0,16987.0,17012.0,17117.0,17594.0,17596.0,17641.0,17486.0,17448.0
MK13 Central Finland,30-34 years (HE),16206.0,16233.0,16372.0,16568.0,16869.0,16864.0,16908.0,16471.0,16260.0,16025.0,16043.0,16194.0
MK13 Central Finland,35-39 years (HE),14887.0,15219.0,15668.0,16061.0,16099.0,16183.0,16217.0,16355.0,16470.0,16723.0,16752.0,16789.0
MK13 Central Finland,40-44 years (HE),15998.0,15562.0,15206.0,14711.0,14691.0,14878.0,15201.0,15594.0,15998.0,16086.0,16246.0,16278.0
MK13 Central Finland,45-49 years (HE),18304.0,17754.0,17239.0,16754.0,16278.0,15876.0,15432.0,15131.0,14615.0,14589.0,14804.0,15161.0
MK13 Central Finland,50-54 years (HE),18930.0,18996.0,18831.0,18868.0,18506.0,18096.0,17612.0,17067.0,16590.0,16218.0,15765.0,15301.0
MK13 Central Finland,55-59 years (HE),19262.0,19225.0,19040.0,18823.0,18654.0,18519.0,18565.0,18395.0,18485.0,18191.0,17811.0,17352.0
MK13 Central Finland,60-64 years (HE),20491.0,20176.0,19894.0,19341.0,19012.0,18754.0,18799.0,18601.0,18336.0,18238.0,18119.0,18199.0
MK13 Central Finland,65-69 years (HE),14190.0,14729.0,16621.0,18014.0,19215.0,19635.0,19398.0,19181.0,18669.0,18330.0,18085.0,18117.0
MK13 Central Finland,70-74 years (HE),11798.0,12620.0,12184.0,12239.0,12138.0,13197.0,13713.0,15447.0,16706.0,17930.0,18403.0,18197.0
MK13 Central Finland,75-79 years (HE),9530.0,9575.0,9682.0,10059.0,10465.0,10411.0,11158.0,10757.0,10810.0,10756.0,11686.0,12257.0
MK13 Central Finland,80-84 years (HE),7505.0,7532.0,7643.0,7596.0,7571.0,7576.0,7657.0,7779.0,8058.0,8469.0,8442.0,9114.0
MK13 Central Finland,85 years or over (HE),5894.0,6146.0,6372.0,6712.0,6935.0,7185.0,7289.0,7510.0,7603.0,7716.0,7889.0,8016.0
MK13 Central Finland,"Aged 18 or over, total (KO)",216077.0,216986.0,218057.0,218557.0,218908.0,219604.0,220286.0,220582.0,220666.0,220980.0,221257.0,221965.0
MK13 Central Finland,Basic level studies (KO),63243.0,61540.0,60039.0,58051.0,56203.0,55203.0,53576.0,51725.0,49535.0,48221.0,47034.0,46108.0
MK13 Central Finland,"With education, total (KO)",152834.0,155446.0,158018.0,160506.0,162705.0,164401.0,166710.0,168857.0,171131.0,172759.0,174223.0,175857.0
MK13 Central Finland,Matriculation examination (KO),14830.0,14734.0,14678.0,14298.0,14213.0,14298.0,14237.0,13886.0,14117.0,14307.0,14282.0,14359.0
MK13 Central Finland,Vocational diploma (KO),101866.0,103058.0,104180.0,105600.0,106574.0,107002.0,108059.0,108941.0,109355.0,109660.0,109690.0,109856.0
MK13 Central Finland,Academic degree - Lower level university degree (KO),19330.0,20237.0,21149.0,21960.0,22736.0,23416.0,24195.0,25210.0,26110.0,26674.0,27342.0,28009.0
MK13 Central Finland,Academic degree - Higher level university degree (KO),16808.0,17417.0,18011.0,18648.0,19182.0,19685.0,20219.0,20820.0,21549.0,22118.0,22909.0,23633.0
MK13 Central Finland,"Aged 18 or over, total (HR)",216077.0,216986.0,218057.0,218557.0,218908.0,219604.0,220286.0,220582.0,220666.0,220980.0,221257.0,221965.0
MK13 Central Finland,Average income of inhabitants (HR),19820.0,20412.0,20770.0,20997.0,21470.0,21466.0,21853.0,22508.0,23173.0,23557.0,23943.0,24898.0
MK13 Central Finland,Median income of inhabitants (HR),17449.0,18042.0,18619.0,18811.0,19045.0,19191.0,19544.0,19912.0,20387.0,20896.0,21075.0,21735.0
MK13 Central Finland,Inhabitants belonging to the lowest income category (HR),48245.0,48715.0,49472.0,49476.0,49836.0,49887.0,49755.0,50078.0,50414.0,50799.0,50726.0,51119.0
MK13 Central Finland,Inhabitants belonging to the middle income category (HR),132756.0,133194.0,134313.0,134830.0,134243.0,134803.0,134916.0,134787.0,134941.0,135214.0,134980.0,135045.0
MK13 Central Finland,Inhabitants belonging to the highest income category (HR),35076.0,35077.0,34272.0,34251.0,34829.0,34914.0,35615.0,35717.0,35311.0,34967.0,35551.0,35801.0
MK13 Central Finland,Accumulated purchasing power of inhabitants (HR),4282685250.0,4429160489.0,4528951769.0,4589147534.0,4699991221.0,4714128953.0,4813991792.0,4964907099.0,5113406571.0,5205735653.0,5297522048.0,5526437197.0
MK13 Central Finland,"Households, total (TE)",128190.0,128972.0,129971.0,130611.0,131327.0,132100.0,133170.0,134523.0,135715.0,137144.0,139065.0,140374.0
MK13 Central Finland,Average size of households (TE),2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9
MK13 Central Finland,Average floor area per person (TE),38.7,39.0,39.3,39.5,39.7,39.9,40.2,40.5,40.9,41.2,41.6,41.9
MK13 Central Finland,One-person households (TE),52427.0,52936.0,53687.0,54297.0,55174.0,55896.0,57174.0,59038.0,60870.0,62799.0,65248.0,66852.0
MK13 Central Finland,Young one-person households (TE),13309.0,13443.0,13615.0,13688.0,13921.0,14272.0,14929.0,16077.0,17160.0,18291.0,19448.0,20339.0
MK13 Central Finland,Young couples without children (TE),6430.0,6416.0,6498.0,6477.0,6349.0,6368.0,6329.0,6197.0,6125.0,6140.0,6214.0,6165.0
MK13 Central Finland,Households with children (TE),29081.0,28979.0,28778.0,28477.0,28179.0,27902.0,27732.0,27486.0,27187.0,26900.0,26719.0,26504.0
MK13 Central Finland,Households with small children (TE),8176.0,8136.0,8074.0,7887.0,7794.0,7533.0,7280.0,6883.0,6384.0,6014.0,5825.0,5748.0
MK13 Central Finland,Households with children under school age (TE),14358.0,14415.0,14518.0,14345.0,14267.0,14087.0,13813.0,13477.0,13050.0,12554.0,12119.0,11605.0
MK13 Central Finland,Households with school-age children (TE),12392.0,12386.0,12428.0,12526.0,12633.0,12765.0,12902.0,13029.0,13126.0,13028.0,13000.0,12960.0
MK13 Central Finland,Households with teenagers (TE),11860.0,11672.0,11380.0,11108.0,10863.0,10754.0,10780.0,10819.0,10841.0,10959.0,11128.0,11152.0
MK13 Central Finland,One-parent households with children (TE),5125.0,5197.0,5178.0,5167.0,5254.0,5360.0,5306.0,5454.0,5586.0,5593.0,5757.0,5678.0
MK13 Central Finland,Adult households (TE),64466.0,64197.0,64077.0,63689.0,63501.0,63400.0,63828.0,64451.0,65176.0,66011.0,67048.0,67616.0
MK13 Central Finland,Pensioner households (TE),35248.0,36383.0,37707.0,39071.0,40247.0,41362.0,42159.0,43130.0,43888.0,44774.0,45831.0,46786.0
MK13 Central Finland,Households living in owner-occupied dwellings (TE),82887.0,83578.0,84194.0,85274.0,85287.0,85170.0,85187.0,85493.0,85400.0,85414.0,85636.0,85408.0
MK13 Central Finland,Households living in rented dwellings (TE),42015.0,42073.0,42315.0,42203.0,43650.0,44474.0,45560.0,46889.0,48209.0,49558.0,51537.0,53396.0
MK13 Central Finland,Households living in other dwellings (TE),3288.0,3321.0,3462.0,3134.0,2390.0,2456.0,2423.0,2141.0,2106.0,2172.0,1892.0,1570.0
MK13 Central Finland,"Households, total (TR)",128190.0,128972.0,129971.0,130611.0,131327.0,132100.0,133170.0,134523.0,135715.0,137144.0,139065.0,140374.0
MK13 Central Finland,Average income of households (TR),33143.0,34024.0,34524.0,34799.0,35438.0,35312.0,35739.0,36492.0,37240.0,37518.0,37677.0,38991.0
MK13 Central Finland,Median income of households (TR),27285.0,28085.0,28827.0,29033.0,29297.0,29440.0,29701.0,29866.0,30103.0,30439.0,30416.0,31082.0
MK13 Central Finland,Households belonging to the lowest income category (TR),38739.0,38997.0,39406.0,39653.0,39621.0,39823.0,39991.0,40776.0,41678.0,42444.0,43647.0,44068.0
MK13 Central Finland,Households belonging to the middle income category (TR),71546.0,72279.0,73315.0,73640.0,73990.0,74510.0,75049.0,75580.0,75944.0,76686.0,76990.0,77805.0
MK13 Central Finland,Households belonging to the highest income category (TR),17905.0,17696.0,17250.0,17318.0,17716.0,17767.0,18130.0,18167.0,18093.0,18014.0,18428.0,18501.0
MK13 Central Finland,Accumulated purchasing power of households (TR),4248655447.0,4388110421.0,4487146188.0,4545080869.0,4653941745.0,4664693276.0,4759404538.0,4908998606.0,5054045276.0,5145300874.0,5239573990.0,5473329101.0
MK13 Central Finland,Free-time residences (RA),32204.0,32545.0,32608.0,32688.0,32755.0,32766.0,32758.0,32898.0,32924.0,32892.0,32217.0,32241.0
MK13 Central Finland,"Buildings, total (RA)",79965.0,80749.0,81507.0,81960.0,82763.0,83039.0,83457.0,83923.0,84367.0,84709.0,84740.0,84713.0
MK13 Central Finland,Other buildings (RA),10360.0,10470.0,10542.0,10625.0,10728.0,10756.0,10797.0,11099.0,11204.0,11146.0,11533.0,11549.0
MK13 Central Finland,Residential buildings (RA),69605.0,70279.0,70965.0,71335.0,72035.0,72283.0,72660.0,72824.0,73163.0,73563.0,73207.0,73164.0
MK13 Central Finland,Dwellings (RA),143444.0,144794.0,146280.0,148377.0,148636.0,149346.0,151222.0,153065.0,154917.0,157035.0,159600.0,161123.0
MK13 Central Finland,Average floor area per dwelling (RA),78.5,78.8,79.0,78.9,79.1,79.1,78.9,78.7,78.4,78.1,78.1,77.9
MK13 Central Finland,Dwellings in small houses (RA),84488.0,85344.0,85928.0,86531.0,85396.0,85415.0,85622.0,85827.0,86118.0,86299.0,87681.0,88102.0
MK13 Central Finland,Dwellings in blocks of flats (RA),56426.0,57137.0,58065.0,59134.0,60414.0,61156.0,62841.0,64433.0,66112.0,68132.0,69001.0,69988.0
MK13 Central Finland,Other dwellings (RA),2530.0,2313.0,2287.0,2712.0,2826.0,2775.0,2759.0,2805.0,2687.0,2604.0,2918.0,3033.0
MK13 Central Finland,"Workplaces, total (TP)",108169.0,108877.0,107324.0,104249.0,102881.0,102302.0,103388.0,106060.0,107101.0,106637.0,103233.0,
MK13 Central Finland,Primary production (TP),4750.0,4662.0,4408.0,4404.0,4109.0,3891.0,3788.0,3703.0,3709.0,3616.0,3392.0,
MK13 Central Finland,Processing (TP),26197.0,26107.0,24831.0,22970.0,22787.0,22356.0,22893.0,23721.0,23909.0,23455.0,22486.0,
MK13 Central Finland,Services (TP),75728.0,76483.0,76560.0,75727.0,74645.0,74752.0,75390.0,77238.0,77967.0,77885.0,75857.0,
MK13 Central Finland,"A Agriculture, forestry and fishing (TP)",4750.0,4662.0,4408.0,4404.0,4109.0,3891.0,3788.0,3703.0,3709.0,3616.0,3392.0,
MK13 Central Finland,B Mining and quarrying (TP),248.0,250.0,227.0,236.0,218.0,191.0,169.0,184.0,191.0,176.0,166.0,
MK13 Central Finland,C Manufacturing (TP),17963.0,17505.0,16670.0,14869.0,14853.0,14504.0,14641.0,15034.0,14881.0,14550.0,14238.0,
MK13 Central Finland,"D Electricity, gas, steam and air conditioning supply (TP)",459.0,420.0,433.0,425.0,402.0,422.0,429.0,425.0,375.0,392.0,360.0,
MK13 Central Finland,"E Water supply; sewerage, waste management and remediation activities (TP)",479.0,479.0,473.0,517.0,603.0,588.0,587.0,638.0,635.0,635.0,585.0,
MK13 Central Finland,F Construction (TP),7048.0,7453.0,7028.0,6923.0,6711.0,6651.0,7067.0,7440.0,7827.0,7702.0,7137.0,
MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),10640.0,11130.0,10989.0,10849.0,10707.0,10771.0,10882.0,10852.0,10869.0,10716.0,10563.0,
MK13 Central Finland,H Transportation and storage (TP),4879.0,4792.0,4796.0,4698.0,4439.0,4482.0,4435.0,4516.0,4590.0,4454.0,4137.0,
MK13 Central Finland,I Accommodation and food service activities (TP),3830.0,3781.0,3852.0,3813.0,3784.0,3627.0,3749.0,3943.0,4094.0,3981.0,3230.0,
MK13 Central Finland,J Information and communication (TP),3598.0,3560.0,3315.0,3324.0,3287.0,3447.0,3560.0,3819.0,3926.0,4270.0,4128.0,
MK13 Central Finland,K Financial and insurance activities (TP),1103.0,1088.0,1083.0,1018.0,1002.0,947.0,941.0,942.0,805.0,793.0,815.0,
MK13 Central Finland,L Real estate activities (TP),1054.0,1009.0,937.0,919.0,958.0,970.0,1024.0,1013.0,1048.0,1070.0,1136.0,
MK13 Central Finland,"M Professional, scientific and technical activities (TP)",4999.0,5273.0,5365.0,4902.0,5077.0,5229.0,5251.0,5425.0,5431.0,5507.0,5474.0,
MK13 Central Finland,N Administrative and support service activities (TP),6511.0,6453.0,6462.0,6586.0,6538.0,6718.0,6883.0,7276.0,7662.0,7284.0,6379.0,
MK13 Central Finland,O Public administration and defence; compulsory social security (TP),5881.0,5874.0,6265.0,5942.0,5496.0,5155.0,5006.0,5067.0,5126.0,5298.0,5383.0,
MK13 Central Finland,P Education (TP),9730.0,9905.0,9829.0,9658.0,9555.0,9544.0,9224.0,9684.0,9446.0,9452.0,9798.0,
MK13 Central Finland,Q Human health and social work activities (TP),18576.0,18788.0,18556.0,18368.0,18284.0,18457.0,18928.0,19118.0,19398.0,19712.0,19762.0,
MK13 Central Finland,"R Arts, entertainment and recreation (TP)",1773.0,1705.0,1969.0,2076.0,2000.0,2014.0,1984.0,2077.0,2123.0,2049.0,1814.0,
MK13 Central Finland,S Other service activities (TP),3059.0,3057.0,3040.0,3069.0,3000.0,2841.0,2935.0,2900.0,2861.0,2807.0,2633.0,
MK13 Central Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),95.0,68.0,102.0,505.0,518.0,550.0,588.0,606.0,588.0,492.0,605.0,
MK13 Central Finland,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MK13 Central Finland,X Industry unknown (TP),1494.0,1625.0,1525.0,1148.0,1340.0,1303.0,1317.0,1398.0,1516.0,1681.0,1498.0,
MK13 Central Finland,"Inhabitants, total (PT)",271083.0,271874.0,272723.0,272911.0,272986.0,273446.0,273910.0,273779.0,273283.0,272898.0,272617.0,272683.0
MK13 Central Finland,Employed (PT),109955.0,110648.0,109079.0,105736.0,104626.0,103954.0,105481.0,107950.0,109266.0,108691.0,105045.0,108624.0
MK13 Central Finland,Unemployed (PT),16609.0,16769.0,18442.0,21686.0,22689.0,22683.0,21227.0,17694.0,15756.0,15775.0,19326.0,15883.0
MK13 Central Finland,Children aged 0 to 14 (PT),45168.0,45102.0,45171.0,45143.0,45245.0,45160.0,44891.0,44468.0,43870.0,43046.0,42360.0,41500.0
MK13 Central Finland,Students (PT),23345.0,22838.0,22883.0,22948.0,22918.0,23132.0,22948.0,22286.0,22232.0,22693.0,23737.0,23973.0
MK13 Central Finland,Pensioners (PT),67549.0,68171.0,68852.0,69710.0,70093.0,71115.0,71919.0,73535.0,74179.0,74509.0,74504.0,74863.0
MK13 Central Finland,Others (PT),8457.0,8346.0,8296.0,7688.0,7415.0,7402.0,7444.0,7846.0,7980.0,8184.0,7645.0,7840.0
MK14 South Ostrobothnia,"Inhabitants, total (HE)",198469.0,198671.0,198944.0,198831.0,198242.0,197371.0,196572.0,195583.0,194316.0,193207.0,192150.0,191762.0
MK14 South Ostrobothnia,Males (HE),98622.0,98752.0,98917.0,99023.0,98716.0,98274.0,97866.0,97360.0,96903.0,96436.0,95988.0,95821.0
MK14 South Ostrobothnia,Females (HE),99847.0,99919.0,100027.0,99808.0,99526.0,99097.0,98706.0,98223.0,97413.0,96771.0,96162.0,95941.0
MK14 South Ostrobothnia,Average age of inhabitants (HE),43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,45.0,45.0
MK14 South Ostrobothnia,0-2 years (HE),6757.0,6796.0,6890.0,6740.0,6495.0,6248.0,6130.0,5870.0,5412.0,5125.0,4838.0,4813.0
MK14 South Ostrobothnia,3-6 years (HE),8936.0,8988.0,9078.0,9174.0,9302.0,9283.0,9075.0,8876.0,8639.0,8323.0,8079.0,7715.0
MK14 South Ostrobothnia,7-12 years (HE),13688.0,13745.0,13760.0,13752.0,13598.0,13727.0,13820.0,13796.0,13849.0,13922.0,13873.0,13677.0
MK14 South Ostrobothnia,13-15 years (HE),7180.0,7041.0,6996.0,6942.0,6971.0,6864.0,6841.0,6870.0,6912.0,6924.0,6781.0,6871.0
MK14 South Ostrobothnia,16-17 years (HE),5239.0,5019.0,4826.0,4762.0,4675.0,4611.0,4588.0,4652.0,4556.0,4504.0,4591.0,4606.0
MK14 South Ostrobothnia,18-19 years (HE),5287.0,5242.0,5142.0,4937.0,4777.0,4644.0,4544.0,4515.0,4476.0,4528.0,4409.0,4382.0
MK14 South Ostrobothnia,20-24 years (HE),11064.0,11166.0,11231.0,11246.0,11149.0,10766.0,10394.0,9975.0,9601.0,9204.0,8970.0,9023.0
MK14 South Ostrobothnia,25-29 years (HE),11056.0,11052.0,10915.0,10590.0,10352.0,10226.0,10180.0,10278.0,10193.0,10083.0,9869.0,9728.0
MK14 South Ostrobothnia,30-34 years (HE),10434.0,10561.0,10746.0,11094.0,11242.0,11238.0,11115.0,10793.0,10480.0,10215.0,10160.0,10278.0
MK14 South Ostrobothnia,35-39 years (HE),10042.0,10208.0,10491.0,10658.0,10733.0,10736.0,10792.0,10859.0,11123.0,11242.0,11363.0,11220.0
MK14 South Ostrobothnia,40-44 years (HE),11718.0,11391.0,10746.0,10402.0,10204.0,10237.0,10334.0,10577.0,10745.0,10798.0,10813.0,10900.0
MK14 South Ostrobothnia,45-49 years (HE),13275.0,13042.0,12982.0,12584.0,12273.0,11761.0,11393.0,10739.0,10359.0,10174.0,10241.0,10388.0
MK14 South Ostrobothnia,50-54 years (HE),14086.0,13672.0,13574.0,13588.0,13374.0,13220.0,13009.0,12878.0,12476.0,12152.0,11686.0,11304.0
MK14 South Ostrobothnia,55-59 years (HE),15024.0,15111.0,14762.0,14522.0,14155.0,13878.0,13455.0,13351.0,13327.0,13154.0,12980.0,12801.0
MK14 South Ostrobothnia,60-64 years (HE),15477.0,15244.0,15149.0,14814.0,14783.0,14648.0,14733.0,14346.0,14099.0,13764.0,13494.0,13094.0
MK14 South Ostrobothnia,65-69 years (HE),10415.0,11027.0,12407.0,13540.0,14496.0,14867.0,14649.0,14606.0,14252.0,14198.0,14090.0,14171.0
MK14 South Ostrobothnia,70-74 years (HE),8988.0,9448.0,9083.0,9062.0,8876.0,9697.0,10282.0,11577.0,12635.0,13510.0,13881.0,13768.0
MK14 South Ostrobothnia,75-79 years (HE),7795.0,7735.0,7732.0,7915.0,8182.0,7995.0,8423.0,8070.0,8030.0,7881.0,8659.0,9223.0
MK14 South Ostrobothnia,80-84 years (HE),6501.0,6509.0,6570.0,6369.0,6290.0,6198.0,6221.0,6229.0,6432.0,6729.0,6524.0,6878.0
MK14 South Ostrobothnia,85 years or over (HE),5507.0,5674.0,5864.0,6140.0,6315.0,6527.0,6594.0,6726.0,6720.0,6777.0,6849.0,6922.0
MK14 South Ostrobothnia,"Aged 18 or over, total (KO)",156669.0,157082.0,157394.0,157461.0,157201.0,156638.0,156118.0,155519.0,154948.0,154409.0,153988.0,154080.0
MK14 South Ostrobothnia,Basic level studies (KO),51718.0,50397.0,49117.0,47486.0,45910.0,44826.0,43220.0,41553.0,40013.0,38816.0,37580.0,36670.0
MK14 South Ostrobothnia,"With education, total (KO)",104951.0,106685.0,108277.0,109975.0,111291.0,111812.0,112898.0,113966.0,114935.0,115593.0,116408.0,117410.0
MK14 South Ostrobothnia,Matriculation examination (KO),7110.0,6997.0,6862.0,6578.0,6524.0,6358.0,6260.0,6146.0,6045.0,5895.0,5844.0,5929.0
MK14 South Ostrobothnia,Vocational diploma (KO),79081.0,80032.0,80915.0,82127.0,82798.0,82860.0,83287.0,83791.0,84075.0,84196.0,84327.0,84500.0
MK14 South Ostrobothnia,Academic degree - Lower level university degree (KO),12076.0,12656.0,13208.0,13722.0,14186.0,14623.0,15164.0,15546.0,16069.0,16532.0,16980.0,17469.0
MK14 South Ostrobothnia,Academic degree - Higher level university degree (KO),6684.0,7000.0,7292.0,7548.0,7783.0,7971.0,8187.0,8483.0,8746.0,8970.0,9257.0,9512.0
MK14 South Ostrobothnia,"Aged 18 or over, total (HR)",156669.0,157082.0,157394.0,157461.0,157201.0,156638.0,156118.0,155519.0,154948.0,154409.0,153988.0,154080.0
MK14 South Ostrobothnia,Average income of inhabitants (HR),19752.0,20624.0,20989.0,21333.0,21459.0,21620.0,21935.0,22464.0,23065.0,23664.0,23933.0,25267.0
