Time,Area,Industry,Employment
201912,WHOLE COUNTRY,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.009983921026062895
201912,WHOLE COUNTRY,F Construction (41-43),0.07960961746999215
201912,WHOLE COUNTRY,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10907527203380323
201912,WHOLE COUNTRY,H Transportation and storage (49-53),0.05582769322813447
201912,WHOLE COUNTRY,I Accommodation and food service activities (55-56),0.035598100437497664
201912,WHOLE COUNTRY,J Information and communication (58-63),0.04210447593762853
201912,WHOLE COUNTRY,K Financial and insurance activities (64-66),0.016864226152638072
201912,WHOLE COUNTRY,"M Professional, scientific and technical activities (69-75)",0.06072617133455484
201912,WHOLE COUNTRY,N Administrative and support service activities (77-82),0.07213102494110608
201912,WHOLE COUNTRY,O Public administration and defence; compulsory social security (84),0.06386718019668698
201912,WHOLE COUNTRY,P Education (85),0.06184796021388774
201912,WHOLE COUNTRY,Q Human health and social work activities (86-88),0.1655012526642486
201912,WHOLE COUNTRY,"R, S Other service activities (90-96)",0.04846127958718169
201912,WHOLE COUNTRY,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.004449762554687208
202012,MK01 Uusimaa,10-12 Food industry etc.,0.010741804743794606
202012,MK01 Uusimaa,"13-15 Textile, clothing and leather industry",0.0016506802999435774
202012,MK01 Uusimaa,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.002021087360074426
202012,MK01 Uusimaa,"17, 18 Paper industry; Printing",0.0060998720803524895
202012,MK01 Uusimaa,19-22 Chemical industry,0.012852263574772696
202012,MK01 Uusimaa,23 Manufacture of other non-metallic mineral products,0.0026639158917549977
202012,MK01 Uusimaa,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.007146487378164073
202012,MK01 Uusimaa,"26, 27 Manufacture of electrical and electronic products",0.017850605357119784
202012,MK01 Uusimaa,28 Manufacture of machinery and equipment n.e.c.,0.012584149162061702
202012,MK01 Uusimaa,"29, 30 Manufacture of transport equipment",0.0012888873574901907
202012,MK01 Uusimaa,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.0076837929682957405
202012,MK01 Uusimaa,"681, 68209, 683 Other real estate activities",0.009248332091464702
202012,MK01 Uusimaa,"68201, 68202 Letting and operation of dwellings",0.0036394647187275226
202012,MK01 Uusimaa,"A Agriculture, forestry and fishing (01-03)",0.006037419727190894
202012,MK01 Uusimaa,B Mining and quarrying (05-09),0.0005125400018089647
202012,MK01 Uusimaa,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010004220917661956
202012,MK01 Uusimaa,F Construction (41-43),0.07609603879798603
202012,MK01 Uusimaa,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.1187176163013563
202012,MK01 Uusimaa,H Transportation and storage (49-53),0.05482347519349462
202012,MK01 Uusimaa,I Accommodation and food service activities (55-56),0.03165149864112294
202012,MK01 Uusimaa,J Information and communication (58-63),0.0756556420317258
202012,MK01 Uusimaa,K Financial and insurance activities (64-66),0.027708386274264894
202012,MK01 Uusimaa,"M Professional, scientific and technical activities (69-75)",0.08757219707378422
202012,MK01 Uusimaa,N Administrative and support service activities (77-82),0.09537335739543538
202012,MK01 Uusimaa,O Public administration and defence; compulsory social security (84),0.06299934963411535
202012,MK01 Uusimaa,P Education (85),0.0592435943267421
202012,MK01 Uusimaa,Q Human health and social work activities (86-88),0.1420263419718577
202012,MK01 Uusimaa,"R, S Other service activities (90-96)",0.053159873717034845
202012,MK01 Uusimaa,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0029503353045305957
202012,MK02 Southwest Finland,10-12 Food industry etc.,0.014762113709020247
202012,MK02 Southwest Finland,"13-15 Textile, clothing and leather industry",0.0025969141496001644
202012,MK02 Southwest Finland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.003461059720070564
202012,MK02 Southwest Finland,"17, 18 Paper industry; Printing",0.0030580902830636423
202012,MK02 Southwest Finland,19-22 Chemical industry,0.024025933321990486
202012,MK02 Southwest Finland,23 Manufacture of other non-metallic mineral products,0.008238486267697074
202012,MK02 Southwest Finland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.024075185142069112
202012,MK02 Southwest Finland,"26, 27 Manufacture of electrical and electronic products",0.009801112195646139
202012,MK02 Southwest Finland,28 Manufacture of machinery and equipment n.e.c.,0.022924483527504903
202012,MK02 Southwest Finland,"29, 30 Manufacture of transport equipment",0.03323602367669314
202012,MK02 Southwest Finland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.012415936098002166
202012,MK02 Southwest Finland,"681, 68209, 683 Other real estate activities",0.007920588156280502
202012,MK02 Southwest Finland,"68201, 68202 Letting and operation of dwellings",0.0017775429610194231
202012,MK02 Southwest Finland,"A Agriculture, forestry and fishing (01-03)",0.0399835230274646
202012,MK02 Southwest Finland,B Mining and quarrying (05-09),0.0016745618826732097
202012,MK02 Southwest Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.007553438224785307
202012,MK02 Southwest Finland,F Construction (41-43),0.08533549444349921
202012,MK02 Southwest Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10421685128636798
202012,MK02 Southwest Finland,H Transportation and storage (49-53),0.05900815789238029
202012,MK02 Southwest Finland,I Accommodation and food service activities (55-56),0.033195726732992446
202012,MK02 Southwest Finland,J Information and communication (58-63),0.026470614573165817
202012,MK02 Southwest Finland,K Financial and insurance activities (64-66),0.014242730879100213
202012,MK02 Southwest Finland,"M Professional, scientific and technical activities (69-75)",0.05972902544080379
202012,MK02 Southwest Finland,N Administrative and support service activities (77-82),0.06377215212543991
202012,MK02 Southwest Finland,O Public administration and defence; compulsory social security (84),0.051499494049484645
202012,MK02 Southwest Finland,P Education (85),0.06129165136875285
202012,MK02 Southwest Finland,Q Human health and social work activities (86-88),0.17761549551808434
202012,MK02 Southwest Finland,"R, S Other service activities (90-96)",0.04236999758218337
202012,MK02 Southwest Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0037386608877864437
202012,MK04 Satakunta,10-12 Food industry etc.,0.02847187756383636
202012,MK04 Satakunta,"13-15 Textile, clothing and leather industry",0.0046794761417617925
202012,MK04 Satakunta,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0076168096506598875
202012,MK04 Satakunta,"17, 18 Paper industry; Printing",0.014149844523898754
202012,MK04 Satakunta,19-22 Chemical industry,0.014311904303700027
202012,MK04 Satakunta,23 Manufacture of other non-metallic mineral products,0.005550547458193641
202012,MK04 Satakunta,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.047686090206524936
202012,MK04 Satakunta,"26, 27 Manufacture of electrical and electronic products",0.005672092293044597
202012,MK04 Satakunta,28 Manufacture of machinery and equipment n.e.c.,0.0345187330976714
202012,MK04 Satakunta,"29, 30 Manufacture of transport equipment",0.004598446251861155
202012,MK04 Satakunta,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.022992231259305777
202012,MK04 Satakunta,"681, 68209, 683 Other real estate activities",0.005702478501757335
202012,MK04 Satakunta,"68201, 68202 Letting and operation of dwellings",0.001813043786526755
202012,MK04 Satakunta,"A Agriculture, forestry and fishing (01-03)",0.04212541401209371
202012,MK04 Satakunta,B Mining and quarrying (05-09),0.002866432355235037
202012,MK04 Satakunta,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.022030001316735708
202012,MK04 Satakunta,F Construction (41-43),0.08360258890498232
202012,MK04 Satakunta,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09249561932157724
202012,MK04 Satakunta,H Transportation and storage (49-53),0.057531221829452334
202012,MK04 Satakunta,I Accommodation and food service activities (55-56),0.027063983226812794
202012,MK04 Satakunta,J Information and communication (58-63),0.013754823810633149
202012,MK04 Satakunta,K Financial and insurance activities (64-66),0.0076168096506598875
202012,MK04 Satakunta,"M Professional, scientific and technical activities (69-75)",0.03769915627627141
202012,MK04 Satakunta,N Administrative and support service activities (77-82),0.05308470662115487
202012,MK04 Satakunta,O Public administration and defence; compulsory social security (84),0.0890822352095129
202012,MK04 Satakunta,P Education (85),0.05116024673601475
202012,MK04 Satakunta,Q Human health and social work activities (86-88),0.17761751866219652
202012,MK04 Satakunta,"R, S Other service activities (90-96)",0.04104163923467269
202012,MK04 Satakunta,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.003464027793252236
202012,MK05 Kanta-Häme,10-12 Food industry etc.,0.029045919454506717
202012,MK05 Kanta-Häme,"13-15 Textile, clothing and leather industry",0.0019310675474110378
202012,MK05 Kanta-Häme,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.008137119113573408
202012,MK05 Kanta-Häme,"17, 18 Paper industry; Printing",0.011613040698913276
202012,MK05 Kanta-Häme,19-22 Chemical industry,0.007351374387385469
202012,MK05 Kanta-Häme,23 Manufacture of other non-metallic mineral products,0.013823780098018327
202012,MK05 Kanta-Häme,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.04803696995525251
202012,MK05 Kanta-Häme,"26, 27 Manufacture of electrical and electronic products",0.004701150649904113
202012,MK05 Kanta-Häme,28 Manufacture of machinery and equipment n.e.c.,0.015142233113147241
202012,MK05 Kanta-Häme,"29, 30 Manufacture of transport equipment",0.006472405710632858
202012,MK05 Kanta-Häme,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.013703920733006605
202012,MK05 Kanta-Häme,"681, 68209, 683 Other real estate activities",0.006632218197315151
202012,MK05 Kanta-Häme,"68201, 68202 Letting and operation of dwellings",0.0018777967185169401
202012,MK05 Kanta-Häme,"A Agriculture, forestry and fishing (01-03)",0.04304282974643086
202012,MK05 Kanta-Häme,B Mining and quarrying (05-09),0.001132005113999574
202012,MK05 Kanta-Häme,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.01571489452375879
