Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
83855  Martonvaara-Sammakkovaara (Polvijärvi),13,8,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83870  Polvela-Timovaara (Juuka),15,5,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83880  Kajoo (Juuka),14,8,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
83900  Juuka Keskus (Juuka),1050,74,0,122,2,8,45,106,48,42,6,4,16,9,41,72,82,327,11,35,0,0,0
83910  Paalasmaa (Juuka),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
83915  Vihtasuo (Juuka),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
83940  Nunnanlahti (Juuka),187,16,7,146,0,0,2,3,2,0,0,0,0,0,0,0,5,4,0,2,0,0,0
83950  Ahmovaara (Juuka),41,12,0,6,0,0,2,12,1,2,0,0,0,0,3,0,0,3,0,0,0,0,0
83960  Koli (Lieksa),157,17,0,5,0,0,0,4,6,61,6,0,0,2,11,0,7,2,29,7,0,0,0
83985  Tuopanjoki (Juuka),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84100  Ylivieska Keskus (Ylivieska),5895,61,3,901,17,58,386,1248,283,164,121,56,39,269,215,364,473,1043,52,142,0,0,0
84460  Tuomiperä (Ylivieska),12,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84540  Vähäkangas (Ylivieska),38,12,0,1,0,0,13,0,0,0,0,1,0,0,1,0,8,0,0,2,0,0,0
84650  Kantokylä (Ylivieska),50,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,40,0,1,0,0,0
84770  Isokoski (Ylivieska),26,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84880  Raudaskylä (Ylivieska),178,27,0,1,0,0,12,10,11,0,1,0,0,1,0,0,69,41,0,5,0,0,0
85100  Kalajoki Keskus (Kalajoki),2839,171,10,593,5,27,265,294,88,182,18,35,15,123,69,113,221,481,55,74,0,0,0
85120  Metsä (Kalajoki),42,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
85140  Tynkä (Kalajoki),190,71,2,43,0,0,26,2,17,0,0,0,0,4,7,0,13,5,0,0,0,0,0
85150  Typpö (Kalajoki),38,29,0,1,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85160  Rautio (Kalajoki),211,28,130,4,0,0,15,4,10,0,0,1,1,1,2,0,6,6,0,2,0,0,1
85180  Rahja (Kalajoki),195,25,0,62,0,5,9,4,43,2,0,0,1,18,4,13,6,0,0,3,0,0,0
85200  Alavieska Keskus (Alavieska),562,82,11,48,0,0,94,44,41,10,0,5,0,6,13,15,46,123,6,18,0,0,0
85210  Kähtävä (Alavieska),33,22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0
85230  Talus (Alavieska),31,15,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85310  Sievi Asemanseutu (Sievi),442,15,0,313,0,0,27,17,18,1,0,33,0,3,0,0,9,5,0,1,0,0,0
85320  Markkula (Sievi),49,35,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
85340  Jyrinki (Sievi),88,26,0,2,0,0,7,5,32,0,0,0,0,0,0,0,14,0,0,2,0,0,0
85410  Sievi Keskus (Sievi),1262,21,0,701,0,4,66,62,8,14,10,12,6,6,23,28,85,189,8,19,0,0,0
85430  Koivisto (Sievi),79,41,0,3,0,0,5,6,0,0,0,0,0,1,1,0,4,17,0,1,0,0,0
85450  Joenkylä (Sievi),27,19,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85470  Kiiskilampi (Sievi),69,29,0,0,0,0,5,0,19,1,0,0,0,0,5,0,8,1,0,1,0,0,0
85500  Nivala Keskus (Nivala),2930,152,67,720,7,43,193,253,79,96,36,37,30,85,93,83,323,513,43,77,0,0,0
85540  Mönkö (Nivala),67,44,0,2,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
85560  Ainastalo (Nivala),68,19,0,1,0,0,24,0,0,0,0,0,0,0,1,0,9,13,0,1,0,0,0
85580  Karvoskylä (Nivala),63,34,0,1,0,0,6,6,8,0,0,0,1,1,0,0,6,0,0,0,0,0,0
85620  Sarja (Nivala),27,20,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85630  Sarjanahde (Nivala),76,26,0,4,0,0,33,0,2,0,0,0,0,2,0,0,8,1,0,0,0,0,0
85640  Maliskylä (Nivala),57,47,0,0,0,0,1,0,2,0,0,0,1,0,0,0,5,0,1,0,0,0,0
85660  Ruuskankylä (Nivala),28,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85710  Parkkila (Haapajärvi),54,28,0,0,0,0,3,11,2,0,0,0,0,1,0,0,5,3,0,1,0,0,0
85730  Tulppo (Haapajärvi),26,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,9,0,0,0
85800  Haapajärvi Keskus (Haapajärvi),2426,104,0,462,5,17,203,250,110,63,19,34,22,51,71,312,198,423,21,61,0,0,0
85820  Oksava (Haapajärvi),107,51,0,2,0,0,4,1,6,0,0,0,0,1,0,0,7,33,0,2,0,0,0
85840  Kuona (Haapajärvi),27,13,0,1,0,0,7,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
85900  Reisjärvi Keskus (Reisjärvi),679,99,4,96,1,2,65,51,16,14,5,7,2,33,20,12,54,178,5,15,0,0,0
85930  Kangaskylä-Tolpankangas (Reisjärvi),27,8,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,1,0,0,0
85940  Räisälänmäki (Reisjärvi),66,31,0,0,0,0,1,0,2,0,0,0,0,0,0,0,30,1,1,0,0,0,0
85980  Köyhänperä (Reisjärvi),49,33,0,1,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86100  Pyhäjoki Keskus (Pyhäjoki),520,13,0,102,5,6,81,17,5,21,1,0,3,8,28,24,60,113,7,25,1,0,0
86110  Parhalahti (Pyhäjoki),198,3,0,57,59,0,3,2,0,1,0,0,0,0,64,0,8,0,0,1,0,0,0
86160  Pirttikoski (Pyhäjoki),18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
86170  Yppäri (Pyhäjoki),94,23,6,0,0,0,19,34,3,2,0,0,1,0,0,0,5,1,0,0,0,0,0
86210  Petäjäskoski (Oulainen),35,13,0,0,0,0,4,6,2,0,0,0,0,1,0,0,7,1,0,1,0,0,0
86220  Merijärvi Keskus (Merijärvi),183,28,13,5,0,0,11,7,10,0,0,6,0,0,2,9,31,44,3,14,0,0,0
86230  Ylipää (Merijärvi),12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86240  Pyhänkoski (Merijärvi),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
86300  Oulainen Keskus (Oulainen),2590,82,5,389,6,8,218,208,143,46,12,15,23,55,47,105,224,934,22,48,0,0,0
86350  Kilpua (Oulainen),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
86360  Ilveskorpi (Raahe),17,12,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
86400  Vihanti Keskus (Raahe),303,19,6,45,0,9,15,30,13,2,0,8,4,0,0,0,22,112,0,18,0,0,0
86440  Lampinsaari (Raahe),20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,4,0,0,0,0,0
86460  Alpua (Raahe),51,18,18,1,0,0,1,0,5,0,0,0,0,0,0,0,0,6,1,1,0,0,0
86470  Lumimetsä (Raahe),47,30,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86480  Karhukangas (Haapavesi),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
86510  Matkaniva (Oulainen),61,11,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
86530  Annonen (Haapavesi),19,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0
86550  Mieluskylä (Haapavesi),40,23,0,0,0,1,6,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0
86600  Haapavesi Keskus (Haapavesi),2149,139,8,552,14,6,177,156,60,47,10,17,8,62,65,65,238,448,20,57,0,0,0
86650  Kytökylä-Joutenniva (Haapavesi),108,50,1,1,0,0,12,15,4,0,0,0,0,0,1,0,0,24,0,0,0,0,0
86680  Vatjusjärvi (Haapavesi),44,9,0,0,0,0,20,1,5,0,0,0,0,0,2,0,7,0,0,0,0,0,0
86690  Karsikas (Haapavesi),26,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86710  Kärsämäki Keskus (Kärsämäki),856,172,2,103,1,3,107,57,63,58,1,4,9,40,10,14,55,130,4,23,0,0,0
86790  Venetpalo (Kärsämäki),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86800  Pyhäsalmi (Pyhäjärvi),1209,141,8,71,12,1,53,105,60,67,19,14,13,22,51,95,69,354,10,44,0,0,0
86810  Pellikkaperä (Pyhäjärvi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
86850  Hiidenniemi (Pyhäjärvi),14,11,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86870  Vesikoski (Pyhäjärvi),34,10,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86900  Pyhäkumpu (Pyhäjärvi),162,1,155,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86980  Väliaho (Pyhäjärvi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
87100  Kajaani Keskus (Kajaani),6532,59,4,166,5,28,193,676,49,361,310,164,59,467,606,827,825,1270,210,253,0,0,0
87150  Purola (Kajaani),131,0,0,7,0,0,8,24,7,0,0,0,1,9,4,0,0,60,0,11,0,0,0
87200  Teppana (Kajaani),347,6,0,0,0,0,10,35,7,13,3,1,1,45,1,0,63,110,21,31,0,0,0
87250  Kättö-Kätönlahti (Kajaani),823,22,2,15,48,23,118,124,34,3,10,0,3,14,106,0,2,262,16,21,0,0,0
87300  Palokangas (Kajaani),1334,0,0,2,0,0,12,0,0,3,0,0,0,4,0,0,0,1313,0,0,0,0,0
87400  Petäisenniska (Kajaani),1491,1,0,548,0,3,152,291,253,15,65,0,20,77,39,0,7,5,2,13,0,0,0
87500  Lehtikangas (Kajaani),1302,77,0,74,0,29,127,122,20,38,2,0,5,14,25,494,115,116,0,44,0,0,0
87700  Lohtaja-Kettu (Kajaani),849,27,0,30,0,13,21,147,94,23,97,0,4,28,164,0,46,137,4,14,0,0,0
87800  Vuoreslahti (Kajaani),61,15,0,16,0,0,7,2,6,7,0,0,0,5,0,0,0,0,1,2,0,0,0
87830  Nakertaja (Kajaani),84,1,2,3,0,0,7,3,14,4,0,1,0,1,0,0,23,7,5,13,0,0,0
87850  Paltaniemi (Kajaani),79,8,0,0,0,0,7,4,40,0,0,0,0,2,9,0,0,3,6,0,0,0,0
87900  Karankalahti (Kajaani),134,14,2,10,0,1,24,34,1,0,0,0,0,46,1,0,0,0,0,1,0,0,0
87910  Linnantaus (Kajaani),37,4,0,4,0,0,10,8,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0
87930  Salmijärvi (Kajaani),132,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,7,0,0,0
87950  Kuluntalahti (Kajaani),94,9,0,11,0,0,19,1,34,0,0,0,1,0,2,0,13,0,4,0,0,0,0
87970  Jormua (Kajaani),33,10,0,2,0,0,8,0,3,1,0,0,0,0,2,0,6,1,0,0,0,0,0
88120  Tuhkakylä (Sotkamo),979,4,743,0,0,0,161,20,12,7,0,0,0,0,31,0,0,0,0,1,0,0,0
88200  Otanmäki-Kytökoski (Kajaani),455,4,0,384,0,0,5,11,3,4,0,0,1,0,1,1,13,21,4,3,0,0,0
88270  Vuolijoki Keskus (Kajaani),122,44,4,1,0,0,9,13,9,0,0,0,1,0,3,1,4,29,0,4,0,0,0
88300  Paltamo Keskus (Paltamo),410,44,3,14,0,0,68,47,31,10,1,6,4,29,17,28,48,37,6,17,0,0,0
88310  Melalahti (Paltamo),24,9,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0
88340  Manamansalo (Vaala),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88350  Kivesjärvi (Paltamo),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88380  Mieslahti (Paltamo),57,4,0,0,1,0,1,3,2,0,0,0,0,0,0,0,28,18,0,0,0,0,0
88400  Ristijärvi Keskus-Hiisijärvi (Ristijärvi),275,42,1,6,0,0,7,22,28,1,0,0,3,4,3,23,19,84,5,27,0,0,0
88440  Jokikylä (Ristijärvi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88460  Hiisijärvi (Ristijärvi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88470  Kontiomäki (Paltamo),172,9,0,17,0,0,19,23,74,0,0,0,0,0,0,0,6,21,0,3,0,0,0
88490  Pohjavaara (Sotkamo),46,29,0,0,0,0,4,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0
88530  Paakki (Sotkamo),15,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88600  Sotkamo Keskus (Sotkamo),1823,145,67,34,0,13,141,224,70,89,15,16,21,70,105,90,144,486,27,66,0,0,0
88610  Vuokatti (Sotkamo),732,48,0,32,0,8,105,54,10,164,8,1,27,40,40,0,23,49,103,20,0,0,0
88615  Vuokatin Urheiluopisto (Sotkamo),93,0,0,0,0,0,0,2,0,25,0,0,0,0,21,0,29,0,16,0,0,0,0
88620  Korholanmäki (Sotkamo),165,22,76,4,0,0,22,13,0,0,0,0,0,9,0,0,4,13,1,1,0,0,0
88640  Ontojoki (Sotkamo),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88670  Juurikkalahti-Maanselkä (Sotkamo),14,9,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
88690  Maanselkä (Sotkamo),10,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88730  Ylä-Vieksi (Kuhmo),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88740  Härmänkylä-Iivantiira (Kuhmo),21,5,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88760  Iivantiira (Kuhmo),14,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88820  Katerma (Kuhmo),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
88900  Kuhmo Keskus (Kuhmo),2340,286,11,363,19,7,123,215,141,71,6,18,18,52,74,185,128,511,41,70,1,0,0
88930  Lentiira-Kuumu (Kuhmo),116,6,0,0,0,0,5,1,7,12,0,0,0,0,2,83,0,0,0,0,0,0,0
88940  Kuumu (Kuhmo),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89110  Törmänmäki (Puolanka),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89140  Kotila-Törmänmäki (Puolanka),29,6,0,3,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
89200  Puolanka Keskus (Puolanka),544,94,0,3,0,4,39,47,31,13,7,8,0,7,22,30,43,173,7,16,0,0,0
89210  Puokiovaara (Puolanka),13,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89320  Joukokylä (Puolanka),18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89330  Suolijärvi (Puolanka),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89400  Hyrynsalmi Keskus (Hyrynsalmi),473,43,3,9,1,4,37,48,73,23,0,1,6,8,7,21,28,134,15,12,0,0,0
89430  Hoikka (Hyrynsalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89440  Sakara (Suomussalmi),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89540  Moisiovaara (Hyrynsalmi),18,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
89560  Karhuvaara (Hyrynsalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89600  Ämmänsaari (Suomussalmi),1796,140,0,324,6,13,57,192,65,71,8,22,5,21,110,157,96,429,23,56,1,0,0
89610  Jumaliskylä (Suomussalmi),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89640  Pesiökylä (Suomussalmi),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89660  Takalo (Suomussalmi),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89670  Näljänkä (Suomussalmi),19,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89680  Vaaranniva (Suomussalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89730  Ahjola (Suomussalmi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89740  Kianta (Suomussalmi),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89760  Piispajärvi-Peranka-Kaikkoinen (Suomussalmi),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89770  Peranka (Suomussalmi),4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89780  Kaikkonen (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89800  Suomussalmi Keskus (Suomussalmi),89,33,0,2,0,0,8,3,15,2,0,0,0,1,0,0,0,12,1,12,0,0,0
89830  Ala-Vuokki (Suomussalmi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
89840  Ylä-Vuokki (Suomussalmi),21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0
89920  Ruhtinansalmi (Suomussalmi),81,18,0,37,0,0,0,1,2,13,0,0,0,0,4,0,0,0,4,2,0,0,0
90100  Oulu Keskus (Oulu),13578,4,8,180,60,0,585,1301,125,1199,1328,753,273,1367,470,1887,497,2290,448,803,0,0,0
90120  Heinäpää (Oulu),1058,9,1,9,0,0,92,39,30,59,19,3,33,76,16,0,190,311,76,95,0,0,0
90130  Raksila (Oulu),3685,65,0,11,123,0,45,288,54,137,223,7,104,407,153,984,507,390,157,30,0,0,0
90140  Karjasilta (Oulu),3060,3,0,35,0,8,230,258,86,79,347,52,24,349,298,579,219,266,125,102,0,0,0
90150  Höyhtyä (Oulu),806,1,0,2,0,0,121,15,240,43,2,2,9,10,11,0,7,274,15,54,0,0,0
90220  Kontinkangas (Oulu),9761,0,0,62,0,0,1,111,0,55,109,0,19,470,68,118,980,7744,4,20,0,0,0
90230  Värttö-Maikkula (Oulu),2778,2,1,320,0,100,188,60,74,33,568,187,44,440,111,190,47,276,5,132,0,0,0
90240  Iinatti (Oulu),1374,5,1,420,0,0,186,135,187,49,9,0,1,42,113,0,34,139,4,49,0,0,0
90250  Kaukovainio (Oulu),2279,0,1,20,3,0,23,112,12,86,74,118,1,187,419,0,653,564,0,6,0,0,0
90310  Madekoski (Oulu),176,15,0,2,0,3,36,10,19,4,3,6,4,14,5,0,23,17,6,9,0,0,0
90400  Äimärautio (Oulu),7412,36,0,1522,0,0,1154,2247,731,165,107,25,141,344,596,31,8,169,102,34,0,0,0
90410  Kaakkuri (Oulu),1642,21,0,447,0,0,177,684,12,28,7,6,3,81,43,0,30,68,8,27,0,0,0
90420  Metsokangas (Oulu),1573,12,0,19,0,2,113,281,153,38,33,12,8,54,78,0,198,508,3,61,0,0,0
90440  Kempele Keskus (Kempele),4492,22,33,973,34,64,912,417,362,95,37,30,22,248,88,61,411,568,32,83,0,0,0
90450  Honkanen (Kempele),1410,9,0,34,0,0,79,450,47,133,10,16,6,32,8,1,205,297,43,40,0,0,0
90460  Oulunsalo Keskus (Oulu),2304,13,16,410,18,0,375,125,300,54,146,9,44,94,20,0,232,381,16,51,0,0,0
90470  Varjakka (Oulu),105,9,0,1,0,0,31,3,37,1,1,2,1,6,2,0,1,7,2,1,0,0,0
90480  Hailuoto (Hailuoto),217,58,0,14,0,0,10,7,1,6,1,6,0,2,11,8,16,64,5,8,0,0,0
90500  Tuira (Oulu),1408,2,0,5,0,0,42,159,41,137,52,0,18,34,25,16,92,680,20,85,0,0,0
90510  Hietasaari (Oulu),524,2,0,6,0,0,41,4,2,85,3,4,1,13,25,0,23,284,26,5,0,0,0
90520  Taskila-Toppila (Oulu),811,2,9,99,115,8,100,156,13,27,6,0,2,65,52,0,3,92,35,27,0,0,0
90530  Välivainio (Oulu),1526,0,0,121,2,0,314,256,249,9,57,106,2,62,130,0,25,82,12,99,0,0,0
90540  Kuivasjärvi (Oulu),1166,0,2,7,0,24,39,298,110,89,18,10,4,37,6,0,194,280,16,32,0,0,0
90550  Pyykösjärvi-Puolivälinkangas (Oulu),229,0,0,1,0,0,5,27,6,19,2,0,1,3,1,0,1,144,12,7,0,0,0
90560  Koskela-Oulu (Oulu),280,1,0,2,0,2,13,12,12,1,2,0,0,8,1,3,26,192,0,5,0,0,0
90570  Kaijonharju-Linnanmaa (Oulu),1723,4,0,56,0,0,4,256,8,78,53,3,9,154,10,0,730,298,27,33,0,0,0
90580  Rajakylä (Oulu),443,0,0,16,0,0,55,30,34,42,4,0,4,20,2,6,63,160,1,4,2,0,0
90590  Teknologiakylä (Oulu),5476,1,33,911,0,64,503,140,0,31,1419,260,35,1568,323,59,37,83,2,7,0,0,0
90600  Oulun rahtiterminaali (Oulu),505,0,0,13,0,0,0,0,489,3,0,0,0,0,0,0,0,0,0,0,0,0,0
90620  Rusko-Heikinharju (Oulu),7289,0,0,3631,15,99,1091,624,514,52,179,1,22,344,368,0,17,84,1,247,0,0,0
90630  Korvensuora (Oulu),995,8,0,99,2,0,42,32,39,26,9,3,4,16,7,382,77,218,4,27,0,0,0
90650  Haapalehto (Oulu),1643,8,0,17,0,10,233,163,69,66,53,2,5,58,26,0,294,545,11,83,0,0,0
90660  Sanginsuu (Oulu),191,23,0,106,0,0,5,4,15,2,2,0,0,25,1,0,1,3,4,0,0,0,0
90670  Hiukkavaara (Oulu),215,0,0,1,0,0,32,15,14,0,3,1,1,8,0,20,3,108,6,2,1,0,0
90800  Pateniemi (Oulu),605,14,0,21,0,0,71,87,43,32,16,1,4,16,3,0,16,239,16,26,0,0,0
90810  Kiviniemi (Oulu),234,16,0,4,0,0,29,13,14,11,9,0,2,19,8,22,27,40,12,8,0,0,0
90820  Kello (Oulu),575,7,0,77,0,12,147,69,37,4,0,0,4,44,11,0,85,47,9,22,0,0,0
90830  Haukipudas Keskus (Oulu),1950,6,0,362,14,0,148,256,63,78,26,8,21,46,43,47,232,522,15,63,0,0,0
90840  Haukipudas Asemanseutu (Oulu),266,16,0,13,0,0,27,4,31,4,0,0,0,9,2,0,128,31,0,1,0,0,0
90850  Martinniemi (Oulu),254,14,0,64,0,20,26,11,17,0,0,0,0,7,10,0,24,58,0,3,0,0,0
90860  Halosenniemi (Oulu),11,1,0,0,0,0,1,1,2,0,0,0,0,2,1,0,0,2,0,1,0,0,0
90900  Kiiminki Keskus (Oulu),1179,32,7,22,0,8,173,126,122,36,5,10,3,21,18,5,141,372,12,63,3,0,0
90910  Kontio (Oulu),166,14,0,10,0,0,50,2,24,0,0,0,2,7,4,0,27,22,0,4,0,0,0
90940  Jääli (Oulu),886,9,0,137,0,11,202,68,70,26,2,1,4,61,30,0,76,157,16,16,0,0,0
91100  Ii Keskus (Ii),1758,26,0,219,21,8,154,185,39,101,6,3,8,71,49,106,158,553,12,39,0,0,0
91110  Ii Asemanseutu (Ii),150,52,0,6,0,9,53,2,6,0,1,0,0,1,7,0,12,0,0,1,0,0,0
91140  Olhava (Ii),30,2,0,0,0,0,6,0,4,0,0,0,0,1,0,0,4,11,0,2,0,0,0
91150  Yli-Olhava (Ii),17,9,0,3,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91200  Yli-Ii Keskus (Oulu),323,41,6,1,5,9,18,21,13,6,0,0,4,1,4,20,123,42,0,9,0,0,0
91210  Jakkukylä (Ii),37,8,0,1,0,0,18,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
91240  Tannila (Oulu),14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91260  Pahkakoski-Räinä (Oulu),1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91300  Ylikiiminki Keskus (Oulu),622,64,2,164,0,1,38,25,67,1,5,0,2,2,3,3,143,77,1,24,0,0,0
91310  Arkala (Oulu),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
91410  Jokirinne (Muhos),180,8,0,0,0,0,12,5,4,0,2,0,0,2,0,0,17,130,0,0,0,0,0
91430  Leppiniemi (Muhos),58,0,0,30,12,0,7,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
91500  Muhos Keskus (Muhos),1848,120,2,41,0,15,86,153,139,64,22,13,4,23,58,62,331,644,23,48,0,0,0
91510  Rova (Muhos),88,34,0,0,0,0,18,0,0,0,4,0,0,4,0,0,7,20,0,1,0,0,0
91560  Kylmälänkylä (Muhos),23,16,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
91600  Utajärvi Keskus (Utajärvi),607,56,1,93,0,5,50,47,38,17,1,11,1,5,25,20,58,147,7,25,0,0,0
91620  Sanginkylä (Utajärvi),20,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91630  Juorkuna (Utajärvi),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
