Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
53830  Rutola (Lappeenranta),84,3,0,2,0,0,9,5,49,0,0,0,0,1,2,0,0,13,0,0,0,0,0
53850  Skinnarila (Lappeenranta),2989,13,0,112,0,0,88,114,45,70,381,7,18,220,53,155,1261,345,27,80,0,0,0
53900  Pallo-Tysterniemi-Leiri (Lappeenranta),1641,1,3,262,0,0,27,56,1,233,78,0,32,146,497,166,26,41,35,37,0,0,0
53920  Voisalmi (Lappeenranta),396,0,0,73,48,0,58,49,4,4,2,1,0,4,3,0,48,94,2,6,0,0,0
53950  Kivisalmi (Lappeenranta),114,3,0,15,0,0,7,6,19,34,2,0,5,9,10,0,0,1,1,2,0,0,0
54100  Joutseno Keskus (Lappeenranta),1720,58,1,643,0,0,135,123,124,21,6,14,8,21,42,17,150,297,15,45,0,0,0
54110  Lampikangas (Lappeenranta),240,0,0,114,0,3,24,5,7,1,0,0,2,3,77,0,0,1,0,3,0,0,0
54120  Pulp (Lappeenranta),451,12,0,277,0,0,39,12,60,4,0,0,0,3,2,0,12,25,0,5,0,0,0
54190  Konnunsuo (Lappeenranta),142,3,0,0,0,30,14,1,2,12,0,0,0,8,0,0,0,72,0,0,0,0,0
54230  Nuijamaa (Lappeenranta),462,26,0,3,0,0,2,86,8,0,0,0,0,10,3,316,4,0,3,1,0,0,0
54250  Rapattila (Lappeenranta),16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0
54260  Hanhijärvi (Lappeenranta),88,20,8,15,0,0,17,2,6,0,1,0,1,0,3,0,9,4,1,1,0,0,0
54270  Vainikkala (Lappeenranta),200,27,0,1,0,0,2,0,76,3,1,0,0,0,1,88,0,0,0,1,0,0,0
54300  Vilkjärvi (Lappeenranta),84,16,0,8,0,0,31,3,19,0,0,0,0,0,0,0,2,1,4,0,0,0,0
54310  Hytti (Lappeenranta),91,11,0,3,0,0,28,2,42,0,0,0,1,2,0,0,0,2,0,0,0,0,0
54330  Simola (Lappeenranta),70,14,0,13,0,0,10,2,6,2,0,0,0,0,14,0,4,5,0,0,0,0,0
54390  Pulsa (Lappeenranta),16,8,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
54410  Ylämaa Keskus (Lappeenranta),214,35,10,25,0,0,43,11,28,7,0,0,2,4,1,0,0,40,0,8,0,0,0
54430  Hujakkala (Lappeenranta),25,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54460  Ylijärvi (Lappeenranta),10,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54490  Ahomäki (Miehikkälä),19,7,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54500  Taavetti-Somerharju (Luumäki),888,65,5,140,0,1,56,78,59,18,3,9,1,46,19,25,66,184,5,108,0,0,0
54510  Uro (Luumäki),179,97,1,37,0,0,34,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54530  Luumäki (Luumäki),136,23,0,9,0,0,23,9,19,24,0,0,6,11,2,0,9,0,0,1,0,0,0
54550  Suo-Anttila (Luumäki),12,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54580  Somerharju (Luumäki),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
54590  Kaitjärvi (Luumäki),11,5,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
54710  Lemi Keskus (Lemi),356,27,1,32,0,0,45,13,7,25,1,6,3,8,35,16,42,74,3,18,0,0,0
54720  Laksiainen (Lemi),25,21,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54750  Välijoki (Savitaipale),58,25,0,1,0,0,5,1,6,0,0,0,0,0,11,0,1,8,0,0,0,0,0
54770  Heituinlahti (Savitaipale),87,28,1,25,0,0,5,5,4,2,0,0,0,0,1,8,5,0,0,3,0,0,0
54800  Savitaipale Keskus (Savitaipale),776,90,1,67,3,6,42,68,67,47,8,8,2,21,15,23,70,213,7,18,0,0,0
54820  Kotimäki (Lemi),14,4,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
54850  Kuukanniemi (Lemi),65,5,0,17,0,0,10,6,7,3,0,0,1,1,1,0,0,10,1,3,0,0,0
54915  Saimaanharju-Kyläniemi (Taipalsaari),208,0,0,4,2,0,22,30,19,5,1,1,0,10,2,0,51,48,10,3,0,0,0
54920  Taipalsaari (Taipalsaari),302,7,1,21,0,0,28,9,40,11,1,0,2,9,5,33,23,76,1,35,0,0,0
54930  Levänen (Taipalsaari),45,20,0,9,0,0,5,2,3,1,0,0,0,1,3,0,0,0,0,1,0,0,0
54940  Solkei (Taipalsaari),12,7,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54950  Pettilä (Savitaipale),11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
54960  Vehkataipale (Taipalsaari),39,7,0,2,0,0,6,0,4,1,0,0,3,3,0,0,4,8,1,0,0,0,0
55100  Imatra Keskus (Imatra),2247,40,0,78,0,29,265,459,157,219,18,71,79,119,82,20,239,211,48,113,0,0,0
55120  Mansikkala-Tuulikallio (Imatra),2335,0,0,190,34,8,186,437,111,99,7,16,10,95,271,213,191,372,69,26,0,0,0
55300  Rauha-Tiuruniemi (Lappeenranta),194,3,0,63,0,4,5,8,57,9,0,0,0,1,3,0,22,17,0,2,0,0,0
55320  Rauha (Lappeenranta),171,3,0,0,0,0,10,4,1,84,2,0,42,4,12,0,8,0,0,1,0,0,0
55330  Tiuruniemi (Lappeenranta),2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
55400  Tainionkoski-Mustalampi (Imatra),83,2,0,8,14,0,12,0,3,15,0,0,0,1,0,0,4,23,0,1,0,0,0
55420  Karhumäki-Karhukallio (Imatra),351,2,0,22,0,0,21,23,25,168,1,1,3,1,40,0,9,19,13,3,0,0,0
55510  Sotkulampi-Linnasuo (Imatra),128,0,0,0,0,0,27,14,1,8,0,0,0,11,49,0,0,13,0,5,0,0,0
55610  Rajapatsas-Teppanala (Imatra),1083,6,0,725,0,6,8,90,19,18,2,0,1,7,1,163,0,30,1,6,0,0,0
55700  Vintteri-Virasoja (Imatra),145,6,0,0,0,15,33,3,64,0,0,0,0,5,2,0,0,16,0,1,0,0,0
55800  Vuoksenniska-Saarlampi (Imatra),2773,20,0,1612,12,3,75,278,110,37,3,1,4,37,40,36,91,371,8,35,0,0,0
55910  Rautio-Kurkvuori (Imatra),396,0,0,24,0,0,5,12,18,1,6,1,0,4,2,174,89,45,0,15,0,0,0
56100  Ruokolahti Keskus (Ruokolahti),504,20,0,3,2,3,13,47,13,35,3,2,15,14,25,22,103,136,16,32,0,0,0
56120  Salosaari (Ruokolahti),47,5,0,1,0,0,8,7,3,6,0,0,0,0,0,0,0,15,0,2,0,0,0
56140  Äitsaari (Ruokolahti),28,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56210  Virmutjoki (Ruokolahti),44,7,0,0,0,0,13,4,11,1,2,0,0,3,0,0,0,3,0,0,0,0,0
56310  Syyspohja (Ruokolahti),16,8,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0
56330  Utula (Ruokolahti),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
56350  Kyläniemi (Taipalsaari),3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
56410  Kaiturinpää (Ruokolahti),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
56440  Pohja-Lankila (Ruokolahti),22,5,0,0,0,0,2,0,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0
56510  Puntala (Ruokolahti),178,31,0,95,0,0,0,1,15,4,0,0,0,3,22,0,6,0,0,1,0,0,0
56550  Niska-Pietilä (Rautjärvi),11,4,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56610  Rautjärvi (Rautjärvi),72,2,0,0,0,0,11,3,5,0,0,0,1,0,4,0,7,37,0,2,0,0,0
56640  Purnujärvi (Rautjärvi),22,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,0,1,0,0,0
56710  Miettilä (Rautjärvi),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
56730  Laikko (Rautjärvi),38,12,0,1,0,0,2,2,3,0,1,0,0,0,16,0,0,0,0,1,0,0,0
56800  Simpele (Rautjärvi),701,40,0,313,0,4,14,38,19,41,16,6,12,22,10,24,48,67,4,23,0,0,0
57100  Heikinpohja-Piispanmäki (Savonlinna),1863,29,0,26,12,0,48,365,25,106,89,76,68,174,50,80,291,220,40,164,0,0,0
57120  Savonlinna (Savonlinna),928,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,35,888,0,0,0,0,0
57130  Savonlinna Keskus (Savonlinna),1302,47,0,7,0,6,9,75,15,184,14,2,19,146,137,295,5,208,92,41,0,0,0
57170  Sortteerinlahti-Talvisalo (Savonlinna),596,0,0,5,0,0,7,21,5,15,1,1,0,3,4,0,11,518,3,2,0,0,0
57200  Miekonniemi-Venäjänniemi (Savonlinna),1075,3,0,407,0,0,60,134,18,20,15,0,3,51,93,1,244,5,3,18,0,0,0
57210  Nojanmaa (Savonlinna),875,8,0,290,0,10,70,300,23,8,53,5,0,16,10,0,20,48,4,10,0,0,0
57220  Haka-alue-Viuhonmäki (Savonlinna),229,0,0,4,3,5,33,76,7,3,0,0,3,7,0,0,3,84,0,1,0,0,0
57230  Inkerinkylä (Savonlinna),1270,21,0,469,1,39,154,78,213,27,4,0,1,16,32,0,62,136,1,16,0,0,0
57310  Rinkilä (Savonlinna),86,21,0,0,0,0,6,13,17,4,0,0,0,2,2,0,0,0,21,0,0,0,0
57510  Laitaatsilta (Savonlinna),121,0,0,24,0,0,10,35,30,16,0,0,0,0,2,0,0,0,0,4,0,0,0
57600  Poukkusilta-Pihlajaniemi (Savonlinna),243,6,0,1,0,6,29,2,8,1,0,0,0,5,4,0,51,120,8,2,0,0,0
57710  Kellarpelto-Rantakoivikko (Savonlinna),238,3,0,6,0,0,20,30,42,1,1,0,0,12,8,0,22,76,8,9,0,0,0
57810  Aholahti (Savonlinna),86,15,0,19,0,0,18,5,20,1,1,0,0,0,0,0,0,1,6,0,0,0,0
58130  Oravi (Savonlinna),24,14,0,1,0,0,1,2,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0
58140  Ahvensalmi (Savonlinna),13,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58150  Makkola (Savonlinna),22,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58160  Karvila (Enonkoski),15,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
58170  Simanala (Enonkoski),28,12,0,0,0,0,7,2,2,0,0,0,0,0,1,0,0,2,1,1,0,0,0
58175  Enonkoski Keskus (Enonkoski),282,38,0,2,0,1,5,20,63,9,2,0,0,3,12,9,20,83,6,9,0,0,0
58180  Ihamaniemi (Enonkoski),21,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0
58200  Kerimäki Keskus (Savonlinna),688,92,7,46,2,4,35,65,101,18,3,9,4,10,11,2,39,209,9,22,0,0,0
58220  Louhi (Savonlinna),23,10,0,0,0,0,2,0,0,0,0,0,0,2,4,0,4,0,0,1,0,0,0
58260  Kumpuranta (Savonlinna),20,6,0,2,0,0,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
58300  Savonranta Keskus (Savonlinna),153,9,0,59,0,1,17,13,8,9,0,0,1,1,5,4,6,11,1,8,0,0,0
58320  Raikuu (Savonlinna),44,36,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
58350  Villala (Kitee),18,8,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
58360  Säimen (Savonlinna),19,8,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
58390  Rönkönvaara (Savonlinna),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
58410  Haapakallio (Savonlinna),86,11,2,5,0,0,7,2,5,6,0,0,0,13,5,0,9,20,1,0,0,0,0
58420  Silvola (Savonlinna),59,11,3,9,0,0,8,1,20,0,0,0,0,2,3,0,0,0,0,2,0,0,0
58430  Kulennoinen (Savonlinna),85,29,0,2,0,17,8,1,10,6,0,0,0,4,0,0,4,1,0,3,0,0,0
58450  Punkaharju (Savonlinna),193,4,0,3,0,0,3,5,0,31,0,0,0,7,1,0,26,92,21,0,0,0,0
58500  Punkasalmi (Savonlinna),952,22,1,604,1,0,29,53,19,10,8,0,1,8,5,6,33,136,2,14,0,0,0
58520  Hiukkajoki (Savonlinna),40,22,0,5,0,0,6,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0
58550  Putikko (Savonlinna),76,33,0,3,0,0,11,0,2,1,4,0,0,1,0,0,1,18,0,2,0,0,0
58570  Ruhvana (Savonlinna),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
58580  Vuoriniemi (Savonlinna),20,4,0,3,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58610  Telakanava (Sulkava),16,9,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
58620  Lohilahti (Sulkava),57,25,0,0,0,0,3,11,8,0,0,0,0,0,0,2,5,0,0,3,0,0,0
58650  Kiviapaja (Savonlinna),21,15,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0
58680  Piojärvi (Savonlinna),18,2,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58690  Ala-Särkilahti-Piojärvi (Savonlinna),38,24,0,0,0,0,2,0,8,0,0,0,0,0,3,0,0,1,0,0,0,0,0
58700  Sulkava Keskus (Sulkava),636,61,5,106,1,1,38,58,15,26,3,6,3,9,22,62,60,133,6,21,0,0,0
58720  Kaartilankoski (Sulkava),40,20,0,3,0,0,5,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0
58770  Pihlajalahti (Savonlinna),26,12,0,0,0,0,3,0,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0
58810  Kallislahti (Savonlinna),33,10,0,2,0,0,3,6,1,0,0,0,0,2,1,0,5,2,0,1,0,0,0
58830  Parkumäki (Rantasalmi),28,18,0,0,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58850  Hiltula (Rantasalmi),10,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58900  Rantasalmi Keskus (Rantasalmi),669,80,0,87,1,19,30,64,42,76,4,16,0,7,23,31,49,105,12,23,0,0,0
58910  Rantasalmi Asemanseutu (Rantasalmi),39,8,0,20,0,0,1,2,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0
58920  Kolkontaipale (Rantasalmi),39,28,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0
58940  Tuusmäki (Rantasalmi),50,40,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
59100  Parikkala Keskus (Parikkala),783,44,0,64,30,0,38,94,43,32,8,18,2,19,29,66,48,203,9,36,0,0,0
59130  Koitsanlahti (Parikkala),33,19,0,3,0,0,2,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
59210  Melkoniemi (Parikkala),17,13,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59310  Särkisalmi (Parikkala),157,31,0,7,0,6,53,24,6,18,0,0,0,1,7,0,0,1,1,2,0,0,0
59320  Haapaoja (Parikkala),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59410  Kirjavala (Parikkala),37,22,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,1,2,2,0,0,0
59510  Maironiemi (Parikkala),101,27,0,2,0,0,24,7,8,1,0,0,0,0,0,1,11,18,0,2,0,0,0
59520  Saari (Parikkala),15,11,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59530  Mikkolanniemi (Parikkala),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59610  Tarnala (Parikkala),24,11,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59710  Kummunkylä (Parikkala),14,10,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59720  Niukkala (Parikkala),29,8,0,5,0,0,6,2,0,0,0,5,0,1,1,0,0,0,1,0,0,0,0
59730  Uukuniemi (Parikkala),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
59800  Kesälahti Keskus (Kitee),433,48,0,159,0,0,28,40,7,9,0,1,2,8,8,2,22,86,1,12,0,0,0
59810  Suurikylä (Kitee),15,2,0,0,0,0,1,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0
59820  Purujärvi-Rajavaara (Kitee),24,11,0,5,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60100  Seinäjoki Keskus (Seinäjoki),10989,28,15,1038,96,93,1145,1544,1109,502,271,355,216,637,400,1293,643,1057,162,382,3,0,0
60120  Pohja (Seinäjoki),1971,7,5,116,0,0,324,852,63,48,16,1,16,95,20,0,51,170,60,121,6,0,0
60150  Kasperi (Seinäjoki),266,1,0,7,0,0,18,20,26,9,1,1,6,11,3,0,38,107,10,8,0,0,0
60200  Törnävä (Seinäjoki),1404,44,0,31,25,1,150,88,134,32,7,1,14,21,25,81,195,460,74,21,0,0,0
60220  Huhtala (Seinäjoki),4540,37,0,2,0,0,15,10,5,8,15,1,13,92,3,4,29,4090,64,152,0,0,0
60280  Eskoon Keskuslaitosalue (Seinäjoki),395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,378,0,0,0,0,0
60320  Alakylä-Jouppi (Seinäjoki),3264,24,29,667,0,9,130,431,80,299,165,8,12,327,206,315,329,168,4,61,0,0,0
60420  Impivaara (Seinäjoki),172,12,0,3,0,1,59,12,33,1,0,0,2,0,6,5,13,19,2,4,0,0,0
60450  Munakka (Ilmajoki),37,11,0,2,0,0,7,1,1,0,0,0,0,2,0,0,4,8,0,1,0,0,0
60510  Hyllykallio (Seinäjoki),1345,19,0,67,3,0,137,549,132,69,3,16,13,20,29,0,71,163,5,49,0,0,0
60550  Nurmo Keskus (Seinäjoki),2579,66,0,1902,1,5,71,65,25,6,0,5,0,52,6,19,111,183,34,28,0,0,0
60560  Halkosaari (Seinäjoki),107,28,0,0,0,0,11,7,10,0,0,0,0,4,0,0,12,34,0,1,0,0,0
60640  Kurjenneva (Seinäjoki),115,17,0,3,0,0,11,8,6,0,1,0,0,0,3,0,13,32,0,21,0,0,0
60720  Tuomikylä (Ilmajoki),275,32,5,14,0,0,48,6,23,3,0,1,0,4,5,0,43,85,2,4,0,0,0
60760  Pojanluoma (Ilmajoki),273,22,0,2,0,88,33,2,35,0,0,0,0,6,4,0,68,13,0,0,0,0,0
60800  Ilmajoki Keskus (Ilmajoki),1994,174,17,129,0,12,179,198,70,30,9,17,8,62,47,96,255,602,31,58,0,0,0
61100  Peräseinäjoki Keskus (Seinäjoki),686,39,16,197,0,0,62,46,13,11,0,9,0,6,22,7,48,173,12,25,0,0,0
61110  Vuolle (Seinäjoki),37,11,0,12,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61120  Louko (Seinäjoki),45,14,0,1,0,0,5,2,5,0,0,0,0,0,0,0,8,10,0,0,0,0,0
61140  Pasto (Seinäjoki),10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61150  Sydänmaa (Alavus),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
61160  Koura (Seinäjoki),82,18,4,41,0,0,9,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
61170  Sääskiniemi (Alavus),27,6,2,1,0,0,3,0,3,0,0,2,0,0,0,0,4,6,0,0,0,0,0
61180  Haapaluoma (Seinäjoki),38,15,0,0,0,0,2,4,9,0,0,0,0,1,2,0,0,5,0,0,0,0,0
61220  Myllysalo (Kurikka),66,22,0,19,0,0,2,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0
61230  Luopa (Kurikka),187,40,0,6,0,0,16,0,110,0,0,0,0,0,0,0,8,7,0,0,0,0,0
61250  Jalasto (Kurikka),45,25,1,0,0,0,3,0,6,0,0,0,0,0,0,0,8,0,0,2,0,0,0
61270  Luopajärvi (Kurikka),162,57,4,37,0,0,14,13,10,0,0,1,0,1,0,0,8,17,0,0,0,0,0
61280  Jokipii (Kurikka),223,13,1,146,0,0,23,6,5,1,0,11,0,0,1,0,6,8,1,1,0,0,0
61290  Taivalmaa (Kurikka),15,8,0,1,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
61300  Kurikka Keskus (Kurikka),2750,58,0,723,10,15,140,277,47,130,11,37,22,106,122,165,208,582,29,68,0,0,0
61310  Panttila (Kurikka),98,13,0,11,0,0,31,12,2,0,1,0,2,4,0,0,13,7,0,2,0,0,0
61330  Koskenkorva (Ilmajoki),424,50,0,179,15,2,25,52,22,6,0,0,4,3,1,1,22,34,1,7,0,0,0
61340  Nopankylä (Ilmajoki),45,12,0,1,0,0,2,3,0,0,1,0,0,0,4,0,3,10,0,9,0,0,0
61350  Huissi (Ilmajoki),58,25,0,1,0,0,15,3,8,0,1,0,0,0,0,0,5,0,0,0,0,0,0
61360  Mieto (Kurikka),129,34,0,46,0,0,10,9,2,0,1,0,0,1,2,0,15,7,1,1,0,0,0
61370  Lohiluoma (Kurikka),46,20,0,7,0,0,14,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
61380  Polvenkylä (Kurikka),24,19,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61400  Ylistaro Keskus (Seinäjoki),724,31,0,98,0,2,60,90,32,14,1,8,1,8,10,6,66,266,5,26,0,0,0
61410  Ylistaro Asemanseutu (Seinäjoki),178,32,3,47,0,1,55,13,15,0,0,0,1,0,1,0,5,1,1,3,0,0,0
61430  Isorehto (Seinäjoki),40,29,0,3,0,0,3,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
61440  Untamala (Seinäjoki),30,19,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
61450  Kylänpää (Seinäjoki),86,35,0,36,0,0,3,4,1,0,0,0,1,1,0,0,0,2,0,3,0,0,0
61460  Hanhikoski (Seinäjoki),19,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
61470  Kitinoja (Seinäjoki),26,5,0,4,0,0,3,4,4,0,0,0,0,2,2,0,0,1,0,1,0,0,0
61500  Isokyrö Keskus (Isokyrö),826,98,0,100,0,3,68,88,43,17,7,15,4,37,36,31,78,161,9,31,0,0,0
61520  Lehmäjoki (Isokyrö),38,28,0,0,0,1,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
61550  Orismala (Isokyrö),99,26,0,8,0,0,20,9,19,7,1,0,1,0,1,0,0,6,0,1,0,0,0
61560  Orisberg (Isokyrö),8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
61600  Jalasjärvi Keskus (Kurikka),1626,62,21,423,6,4,63,200,80,48,9,12,13,25,32,36,84,452,11,45,0,0,0
61630  Hirvijärvi (Kurikka),49,26,0,10,0,0,3,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0
61640  Ala-Valli (Kurikka),41,26,0,2,0,0,5,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
61650  Kalakoski (Seinäjoki),38,26,0,1,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61680  Mantila (Kurikka),50,23,0,4,0,0,13,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0
61710  Pentinmäki (Kurikka),91,31,3,9,0,0,4,10,1,25,0,0,0,1,0,0,5,0,0,2,0,0,0
61720  Koskue (Kurikka),92,57,5,0,0,0,7,0,6,6,0,0,0,1,1,0,6,0,0,3,0,0,0
61730  Yli-Valli (Kurikka),31,23,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61760  Ilvesjoki (Kurikka),68,33,4,8,0,0,1,14,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0
61800  Kauhajoki Keskus (Kauhajoki),3214,150,23,422,8,13,174,499,114,109,48,70,29,153,70,142,300,750,25,115,0,0,0
61810  Luomankylä (Kauhajoki),27,19,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61820  Kainasto (Kauhajoki),101,45,0,25,0,0,9,2,7,0,0,0,0,3,2,0,5,1,1,1,0,0,0
61840  Norinkylä (Teuva),55,14,0,25,0,0,1,2,3,0,0,0,0,2,6,0,0,1,0,1,0,0,0
61850  Kauhajoki Asemanseutu (Kauhajoki),1324,47,7,590,0,0,45,308,63,12,0,13,3,54,11,0,32,131,1,7,0,0,0
61860  Harja (Kauhajoki),36,14,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,17,0,0,0,0,0
61880  Ikkeläjärvi (Kauhajoki),29,19,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61910  Nummijärvi (Kauhajoki),45,19,7,5,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0
61920  Nummikoski (Kauhajoki),13,8,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61940  Hyyppä (Kauhajoki),35,15,1,1,0,0,5,0,1,0,0,0,0,0,1,0,1,10,0,0,0,0,0
61950  Juonikylä (Kauhajoki),21,6,0,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61960  Kyrönlatva (Kauhajoki),24,12,0,3,0,0,0,1,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0
61980  Päntäne (Kauhajoki),113,53,0,7,0,2,14,6,4,3,0,0,0,6,7,0,6,4,0,1,0,0,0
62100  Lapua Keskus (Lapua),3748,130,2,924,10,34,231,449,184,135,39,42,33,107,99,149,315,691,61,113,0,0,0
62130  Hellanmaa (Lapua),161,28,0,119,0,0,2,0,2,0,0,0,0,2,2,0,4,1,0,1,0,0,0
62150  Rintakangas (Kauhava),19,2,0,6,0,0,1,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0
