Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
15950  Kiikkula (Lahti),636.00,3.00,0.00,1.00,0.00,0.00,29.00,33.00,5.00,28.00,6.00,4.00,2.00,8.00,1.00,0.00,35.00,468.00,7.00,6.00,0.00,0.00,0.00
15980  Messilä (Hollola),26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,11.00,1.00,0.00,0.00,0.00
16100  Uusikylä (Lahti),139.00,11.00,0.00,31.00,0.00,0.00,37.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00,5.00,0.00,2.00,45.00,1.00,0.00,0.00,0.00,0.00
16160  Okkeri (Lahti),15.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16200  Artjärvi Keskus (Orimattila),97.00,17.00,0.00,6.00,0.00,1.00,19.00,11.00,2.00,8.00,0.00,4.00,0.00,3.00,1.00,3.00,8.00,13.00,0.00,1.00,0.00,0.00,0.00
16230  Artjärvi Kirkonkylä (Orimattila),62.00,27.00,0.00,23.00,0.00,0.00,2.00,3.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
16260  Hietana (Orimattila),40.00,30.00,0.00,7.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16270  Villikkala (Orimattila),15.00,7.00,0.00,1.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16280  Kuivanto (Orimattila),77.00,26.00,0.00,3.00,0.00,0.00,3.00,0.00,3.00,3.00,0.00,0.00,1.00,1.00,1.00,10.00,8.00,18.00,0.00,0.00,0.00,0.00,0.00
16300  Orimattila Keskus (Orimattila),2953.00,107.00,2.00,567.00,5.00,11.00,548.00,305.00,89.00,94.00,20.00,25.00,33.00,67.00,60.00,92.00,185.00,599.00,42.00,102.00,0.00,0.00,0.00
16310  Virenoja (Orimattila),87.00,13.00,0.00,13.00,0.00,0.00,27.00,1.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,16.00,10.00,0.00,1.00,0.00,0.00,0.00
16320  Pennala (Orimattila),235.00,11.00,0.00,80.00,0.00,0.00,25.00,38.00,18.00,7.00,0.00,0.00,0.00,18.00,0.00,0.00,10.00,23.00,4.00,1.00,0.00,0.00,0.00
16330  Heinämaa (Orimattila),66.00,15.00,20.00,0.00,0.00,0.00,5.00,1.00,7.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00
16350  Niinikoski (Orimattila),82.00,8.00,0.00,0.00,0.00,0.00,13.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,1.00,2.00,0.00,0.00,0.00
16390  Pakaa (Orimattila),45.00,19.00,0.00,0.00,0.00,0.00,7.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,1.00,0.00,0.00,0.00,0.00
16450  Mallusjoki (Orimattila),132.00,31.00,0.00,2.00,0.00,0.00,9.00,3.00,1.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,9.00,72.00,0.00,1.00,0.00,0.00,0.00
16500  Herrala (Hollola),94.00,14.00,0.00,13.00,0.00,0.00,15.00,2.00,28.00,1.00,0.00,2.00,1.00,6.00,0.00,0.00,5.00,4.00,1.00,2.00,0.00,0.00,0.00
16510  Luhtikylä (Orimattila),120.00,19.00,1.00,53.00,0.00,0.00,10.00,12.00,16.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,2.00,1.00,0.00,0.00,0.00,0.00
16540  Mertie (Kärkölä),38.00,15.00,0.00,3.00,0.00,0.00,8.00,3.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16600  Järvelä (Kärkölä),1114.00,36.00,5.00,513.00,0.00,3.00,62.00,113.00,48.00,23.00,3.00,6.00,3.00,20.00,46.00,27.00,43.00,138.00,8.00,17.00,0.00,0.00,0.00
16610  Kärkölä kk (Kärkölä),83.00,35.00,0.00,3.00,0.00,0.00,16.00,7.00,6.00,2.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00
16630  Tennilä (Hollola),20.00,8.00,0.00,1.00,0.00,0.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
16670  Lappila (Kärkölä),73.00,42.00,0.00,2.00,0.00,0.00,3.00,13.00,3.00,2.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00
16710  Hollola kk (Hollola),161.00,11.00,0.00,1.00,0.00,0.00,26.00,9.00,6.00,16.00,1.00,0.00,0.00,4.00,12.00,0.00,0.00,58.00,11.00,6.00,0.00,0.00,0.00
16730  Kutajärvi (Hollola),132.00,17.00,0.00,10.00,0.00,0.00,19.00,3.00,1.00,8.00,3.00,0.00,2.00,4.00,0.00,0.00,13.00,44.00,2.00,6.00,0.00,0.00,0.00
16790  Manskivi (Hollola),12.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
16800  Hämeenkoski (Hollola),327.00,84.00,0.00,18.00,0.00,0.00,41.00,19.00,22.00,14.00,1.00,0.00,0.00,5.00,9.00,0.00,20.00,79.00,4.00,11.00,0.00,0.00,0.00
16900  Lammi kk (Hämeenlinna),1012.00,166.00,10.00,139.00,0.00,2.00,97.00,108.00,37.00,18.00,1.00,13.00,10.00,40.00,51.00,0.00,67.00,209.00,10.00,34.00,0.00,0.00,0.00
16960  Iso-Evo (Hämeenlinna),26.00,4.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00
16970  Evo (Hämeenlinna),36.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00
17110  Sipilä (Hollola),162.00,8.00,0.00,12.00,0.00,0.00,38.00,9.00,1.00,2.00,0.00,0.00,0.00,14.00,18.00,0.00,0.00,57.00,1.00,2.00,0.00,0.00,0.00
17120  Paimela (Hollola),87.00,22.00,0.00,0.00,0.00,0.00,15.00,7.00,13.00,11.00,0.00,0.00,0.00,4.00,0.00,0.00,7.00,4.00,4.00,0.00,0.00,0.00,0.00
17130  Vesivehmaa (Asikkala),143.00,18.00,0.00,24.00,0.00,0.00,39.00,14.00,5.00,3.00,0.00,0.00,0.00,7.00,0.00,0.00,11.00,20.00,0.00,2.00,0.00,0.00,0.00
17150  Urajärvi (Asikkala),86.00,10.00,0.00,54.00,0.00,0.00,14.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
17200  Vääksy Keskus (Asikkala),1595.00,28.00,3.00,383.00,0.00,6.00,103.00,173.00,52.00,65.00,11.00,18.00,18.00,41.00,80.00,67.00,120.00,351.00,22.00,54.00,0.00,0.00,0.00
17220  Pietilä (Asikkala),14.00,7.00,0.00,0.00,0.00,0.00,2.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17240  Kalkkinen (Asikkala),70.00,24.00,0.00,20.00,0.00,0.00,4.00,3.00,9.00,3.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00
17320  Asikkala (Asikkala),70.00,22.00,0.00,2.00,0.00,0.00,4.00,0.00,2.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00
17410  Viitaila (Asikkala),23.00,16.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
17430  Kurhila (Asikkala),52.00,27.00,0.00,4.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
17440  Vähimaa (Asikkala),7.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17450  Iso-Äiniö-Vähimaa (Asikkala),23.00,12.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00
17470  Maakeski (Padasjoki),41.00,17.00,0.00,14.00,0.00,0.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17500  Padasjoki Keskus (Padasjoki),510.00,23.00,7.00,56.00,0.00,0.00,58.00,53.00,10.00,28.00,7.00,3.00,2.00,15.00,19.00,32.00,42.00,129.00,10.00,16.00,0.00,0.00,0.00
17510  Nyystölä (Padasjoki),23.00,11.00,0.00,5.00,0.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17530  Arrakoski (Padasjoki),13.00,2.00,1.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
17610  Auttoinen (Padasjoki),41.00,17.00,0.00,4.00,0.00,0.00,5.00,5.00,5.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
17630  Vesijako (Padasjoki),14.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17710  Torittu (Padasjoki),6.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17740  Kasiniemi-Torittu (Padasjoki),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17780  Harmoinen (Kuhmoinen),23.00,3.00,0.00,15.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
17800  Kuhmoinen Keskus (Kuhmoinen),445.00,36.00,6.00,40.00,0.00,2.00,25.00,40.00,22.00,19.00,4.00,5.00,13.00,9.00,19.00,25.00,34.00,125.00,6.00,15.00,0.00,0.00,0.00
17840  Harjunsalmi (Kuhmoinen),3.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17850  Pihlajakoski (Kuhmoinen),5.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17870  Ruolahti (Kuhmoinen),9.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17930  Päijälä (Kuhmoinen),10.00,6.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17950  Kylämä (Kuhmoinen),7.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
17970  Puukkoinen (Kuhmoinen),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
18100  Heinola Keskus (Heinola),3003.00,15.00,0.00,566.00,9.00,13.00,100.00,342.00,71.00,141.00,20.00,16.00,37.00,79.00,164.00,172.00,195.00,940.00,39.00,84.00,0.00,0.00,0.00
18120  Reumasairaala-alue (Heinola),64.00,1.00,0.00,0.00,0.00,2.00,5.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00
18130  Tommola-Sahanniemi (Heinola),337.00,4.00,0.00,119.00,6.00,0.00,60.00,2.00,0.00,7.00,0.00,0.00,6.00,12.00,57.00,1.00,0.00,53.00,7.00,3.00,0.00,0.00,0.00
18150  Jyränkö (Heinola),145.00,7.00,0.00,0.00,0.00,0.00,9.00,14.00,19.00,7.00,1.00,0.00,1.00,7.00,3.00,32.00,15.00,28.00,1.00,1.00,0.00,0.00,0.00
18200  Kaakonlampi-Pyhätön (Heinola),496.00,2.00,0.00,101.00,0.00,0.00,41.00,167.00,41.00,33.00,0.00,0.00,1.00,7.00,25.00,0.00,46.00,28.00,2.00,2.00,0.00,0.00,0.00
18300  Heinola kk (Heinola),334.00,29.00,0.00,64.00,0.00,19.00,43.00,60.00,17.00,2.00,0.00,0.00,0.00,11.00,3.00,0.00,20.00,49.00,4.00,13.00,0.00,0.00,0.00
18600  Myllyoja (Heinola),254.00,2.00,0.00,40.00,0.00,126.00,25.00,32.00,3.00,6.00,1.00,0.00,0.00,2.00,1.00,0.00,15.00,0.00,0.00,1.00,0.00,0.00,0.00
19110  Vierumäki taajama (Heinola),643.00,11.00,7.00,480.00,0.00,0.00,24.00,21.00,47.00,46.00,0.00,0.00,1.00,0.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
19120  Vierumäki urheiluopisto (Heinola),138.00,4.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,3.00,0.00,0.00,0.00,34.00,0.00,22.00,0.00,0.00,0.00,0.00
19160  Huutotöyry (Iitti),67.00,21.00,0.00,3.00,0.00,0.00,14.00,6.00,3.00,2.00,0.00,2.00,0.00,2.00,2.00,0.00,4.00,7.00,0.00,1.00,0.00,0.00,0.00
19210  Lusi (Heinola),77.00,21.00,0.00,8.00,0.00,0.00,8.00,1.00,0.00,11.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00
19230  Onkiniemi (Sysmä),23.00,9.00,0.00,0.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
19250  Syrjäkoski (Heinola),3.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
19260  Paaso-Syrjäkoski (Heinola),15.00,7.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
19310  Karilanmaa (Sysmä),11.00,7.00,0.00,1.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19320  Nikkaroinen (Sysmä),12.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
19370  Nuoramoinen (Sysmä),71.00,32.00,0.00,1.00,0.00,0.00,5.00,0.00,8.00,4.00,0.00,0.00,0.00,0.00,13.00,0.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00
19410  Kuortti (Pertunmaa),174.00,12.00,0.00,63.00,0.00,0.00,3.00,45.00,9.00,29.00,0.00,0.00,1.00,4.00,3.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00
19420  Mansikkamäki (Pertunmaa),25.00,19.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
19430  Pertunmaa Keskus (Pertunmaa),231.00,27.00,0.00,12.00,0.00,1.00,11.00,12.00,17.00,9.00,0.00,6.00,0.00,5.00,5.00,30.00,30.00,58.00,2.00,6.00,0.00,0.00,0.00
19460  Ruorasmäki (Pertunmaa),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
19470  Lihavanpää-Hartosenpää (Pertunmaa),21.00,14.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00
19480  Hartosenpää (Pertunmaa),16.00,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19510  Lepsala (Hartola),2.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
19540  Koitti-Lepsala (Hartola),63.00,21.00,0.00,0.00,0.00,0.00,2.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19600  Hartola Keskus (Hartola),648.00,75.00,1.00,136.00,0.00,1.00,38.00,51.00,42.00,50.00,2.00,3.00,2.00,25.00,20.00,23.00,39.00,127.00,8.00,5.00,0.00,0.00,0.00
19610  Murakka (Hartola),6.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
19620  Pohela (Hartola),35.00,9.00,0.00,3.00,0.00,1.00,10.00,1.00,0.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19630  Kalhonkylä (Hartola),12.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19650  Joutsa Keskus (Joutsa),1054.00,86.00,0.00,92.00,1.00,7.00,126.00,131.00,16.00,45.00,8.00,8.00,6.00,33.00,52.00,38.00,75.00,289.00,9.00,32.00,0.00,0.00,0.00
19670  Mieskonmäki (Joutsa),28.00,20.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00
19700  Sysmä Keskus (Sysmä),703.00,75.00,0.00,29.00,0.00,3.00,63.00,107.00,37.00,25.00,3.00,12.00,6.00,27.00,30.00,40.00,33.00,171.00,7.00,35.00,0.00,0.00,0.00
19730  Särkilampi (Sysmä),4.00,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
19740  Liikola (Sysmä),15.00,12.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19770  Valittula (Sysmä),24.00,16.00,0.00,4.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19850  Putkijärvi-Siltasuo (Hartola),18.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00
19910  Tammijärvi (Luhanka),51.00,20.00,0.00,2.00,0.00,0.00,5.00,3.00,7.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,8.00,2.00,0.00,2.00,0.00,0.00,0.00
19920  Pappinen (Joutsa),19.00,14.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19950  Luhanka (Luhanka),89.00,11.00,2.00,2.00,0.00,0.00,10.00,5.00,4.00,4.00,0.00,0.00,0.00,3.00,12.00,10.00,0.00,25.00,1.00,0.00,0.00,0.00,0.00
20100  Turku Keskus (Turku),23366.00,19.00,0.00,240.00,262.00,48.00,865.00,2208.00,1558.00,1540.00,1611.00,965.00,693.00,2957.00,905.00,2951.00,873.00,3721.00,918.00,1032.00,0.00,0.00,0.00
20200  Iso-Heikkilä (Turku),2103.00,1.00,0.00,351.00,0.00,0.00,226.00,490.00,525.00,31.00,42.00,0.00,5.00,97.00,135.00,1.00,23.00,89.00,7.00,80.00,0.00,0.00,0.00
20210  Pahaniemi (Turku),1747.00,0.00,0.00,1325.00,0.00,0.00,25.00,38.00,9.00,26.00,1.00,2.00,20.00,13.00,24.00,128.00,22.00,71.00,35.00,8.00,0.00,0.00,0.00
20240  Pansio-Perno (Turku),2679.00,0.00,0.00,818.00,0.00,0.00,123.00,115.00,157.00,43.00,128.00,0.00,1.00,42.00,80.00,489.00,140.00,417.00,0.00,126.00,0.00,0.00,0.00
20250  Pitkämäki-Muhkuri (Turku),1622.00,0.00,0.00,57.00,0.00,0.00,183.00,260.00,323.00,21.00,64.00,7.00,15.00,406.00,209.00,0.00,30.00,10.00,29.00,8.00,0.00,0.00,0.00
20300  Pohjola-Kastu (Turku),2666.00,39.00,0.00,55.00,0.00,31.00,228.00,700.00,286.00,113.00,4.00,4.00,22.00,111.00,588.00,0.00,100.00,229.00,86.00,70.00,0.00,0.00,0.00
20320  Kuninkoja-Mälikkälä (Turku),4008.00,5.00,0.00,165.00,0.00,1.00,312.00,1631.00,245.00,84.00,114.00,4.00,44.00,200.00,243.00,0.00,93.00,610.00,109.00,148.00,0.00,0.00,0.00
20360  Runosmäki-Kärsämäki (Turku),5123.00,2.00,0.00,1249.00,0.00,52.00,527.00,738.00,804.00,52.00,67.00,2.00,11.00,223.00,478.00,56.00,100.00,572.00,31.00,159.00,0.00,0.00,0.00
20380  Räntämäki-Saramäki (Turku),4292.00,123.00,0.00,1188.00,5.00,237.00,460.00,855.00,222.00,69.00,1.00,1.00,24.00,129.00,396.00,234.00,73.00,202.00,41.00,32.00,0.00,0.00,0.00
20400  Moisio (Turku),404.00,1.00,0.00,2.00,0.00,0.00,50.00,27.00,32.00,38.00,5.00,0.00,1.00,12.00,5.00,0.00,61.00,150.00,2.00,18.00,0.00,0.00,0.00
20460  Jäkärlä (Turku),274.00,4.00,0.00,21.00,0.00,0.00,26.00,42.00,20.00,9.00,0.00,0.00,0.00,9.00,23.00,0.00,17.00,96.00,2.00,5.00,0.00,0.00,0.00
20500  Vesilinna (Turku),5833.00,4.00,2.00,10.00,0.00,0.00,162.00,104.00,3.00,177.00,37.00,8.00,31.00,225.00,54.00,133.00,4160.00,398.00,163.00,162.00,0.00,0.00,0.00
20520  Kupittaa (Turku),17063.00,0.00,0.00,972.00,3.00,12.00,715.00,741.00,104.00,328.00,1498.00,1371.00,41.00,1242.00,733.00,476.00,930.00,7696.00,67.00,134.00,0.00,0.00,0.00
20540  Nummi-Ylioppilaskylä (Turku),3839.00,31.00,0.00,150.00,0.00,85.00,191.00,296.00,267.00,108.00,584.00,7.00,44.00,108.00,185.00,0.00,378.00,1306.00,21.00,78.00,0.00,0.00,0.00
20610  Varissuo (Turku),1313.00,1.00,0.00,48.00,0.00,0.00,88.00,73.00,37.00,46.00,18.00,1.00,24.00,64.00,112.00,0.00,227.00,486.00,8.00,80.00,0.00,0.00,0.00
20660  Littoinen (Kaarina),1187.00,24.00,13.00,428.00,2.00,0.00,134.00,76.00,92.00,4.00,17.00,2.00,7.00,32.00,23.00,0.00,94.00,200.00,14.00,25.00,0.00,0.00,0.00
20700  Vartiovuori-Samppalinna (Turku),3440.00,0.00,0.00,25.00,0.00,0.00,73.00,388.00,17.00,108.00,9.00,11.00,15.00,123.00,143.00,138.00,337.00,1881.00,54.00,118.00,0.00,0.00,0.00
20720  Vasaramäki (Turku),1324.00,0.00,0.00,25.00,0.00,0.00,24.00,37.00,8.00,69.00,5.00,1.00,11.00,36.00,35.00,338.00,188.00,463.00,27.00,57.00,0.00,0.00,0.00
20730  Skanssi (Turku),677.00,0.00,0.00,53.00,0.00,0.00,119.00,385.00,0.00,63.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,9.00,25.00,18.00,0.00,0.00,0.00
20740  Ilpoinen-Harittu (Turku),1206.00,2.00,0.00,125.00,0.00,6.00,137.00,203.00,24.00,24.00,8.00,4.00,3.00,102.00,64.00,0.00,151.00,325.00,7.00,21.00,0.00,0.00,0.00
20750  Huhkola-Lauste-Vaala (Turku),3356.00,0.00,0.00,1126.00,0.00,1.00,309.00,530.00,244.00,23.00,59.00,0.00,11.00,177.00,450.00,0.00,68.00,346.00,7.00,5.00,0.00,0.00,0.00
20760  Piispanristi (Kaarina),1190.00,4.00,0.00,122.00,1.00,0.00,89.00,270.00,39.00,14.00,51.00,3.00,22.00,111.00,174.00,0.00,99.00,142.00,18.00,31.00,0.00,0.00,0.00
20780  Kaarina Keskus (Kaarina),4706.00,4.00,0.00,909.00,0.00,37.00,508.00,656.00,71.00,138.00,37.00,22.00,61.00,241.00,160.00,111.00,313.00,1290.00,82.00,66.00,0.00,0.00,0.00
20800  Ammattikorkeakoulu (Turku),1013.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,25.00,142.00,203.00,478.00,0.00,0.00,161.00,0.00,0.00,0.00,0.00
20810  Martti-Korppolaismäki (Turku),4027.00,11.00,0.00,480.00,0.00,2.00,284.00,305.00,76.00,99.00,53.00,6.00,93.00,408.00,115.00,425.00,430.00,996.00,105.00,139.00,0.00,0.00,0.00
20880  Uittamo (Turku),239.00,0.00,0.00,0.00,0.00,0.00,6.00,23.00,29.00,8.00,9.00,3.00,29.00,17.00,4.00,2.00,2.00,89.00,8.00,10.00,0.00,0.00,0.00
20900  Moikoinen-Pikisaari (Turku),1360.00,3.00,0.00,34.00,0.00,0.00,126.00,117.00,80.00,78.00,21.00,17.00,19.00,77.00,44.00,0.00,121.00,593.00,16.00,14.00,0.00,0.00,0.00
20960  Kakskerta (Turku),232.00,5.00,0.00,8.00,0.00,0.00,31.00,19.00,6.00,10.00,0.00,0.00,1.00,11.00,12.00,0.00,36.00,68.00,14.00,11.00,0.00,0.00,0.00
21100  Naantali Keskus (Naantali),3009.00,3.00,0.00,525.00,43.00,22.00,173.00,288.00,165.00,228.00,11.00,14.00,39.00,176.00,200.00,126.00,162.00,676.00,75.00,83.00,0.00,0.00,0.00
21110  Taimo-Nuhjala-Lietsala (Naantali),1018.00,6.00,0.00,173.00,10.00,11.00,165.00,141.00,89.00,40.00,25.00,4.00,5.00,41.00,45.00,5.00,110.00,125.00,15.00,8.00,0.00,0.00,0.00
21120  Viherjäinen (Raisio),221.00,2.00,0.00,39.00,0.00,0.00,38.00,11.00,29.00,4.00,7.00,0.00,1.00,7.00,37.00,0.00,20.00,20.00,1.00,5.00,0.00,0.00,0.00
21130  Poikko (Naantali),75.00,8.00,0.00,8.00,0.00,0.00,27.00,1.00,0.00,0.00,2.00,0.00,0.00,7.00,1.00,0.00,1.00,1.00,8.00,11.00,0.00,0.00,0.00
