Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
03220  Tervalampi (Vihti),131,1,0,0,0,0,5,2,5,2,0,0,0,6,3,0,10,93,3,1,0,0,0
03250  Ojakkala (Vihti),330,25,1,49,0,0,88,18,28,12,5,0,3,9,4,0,27,29,24,8,0,0,0
03300  Otalampi (Vihti),351,20,0,22,0,0,68,33,35,30,2,0,0,17,23,0,51,36,11,3,0,0,0
03320  Selki (Vihti),79,3,1,1,0,0,12,51,1,0,0,0,0,3,1,0,0,5,0,1,0,0,0
03400  Vihti Kirkonkylä (Vihti),1323,80,0,50,2,0,223,111,127,48,15,0,4,56,14,0,107,403,16,60,7,0,0
03430  Jokikunta (Vihti),93,14,0,1,0,0,46,3,2,0,0,0,0,3,2,0,4,0,15,3,0,0,0
03600  Karkkila Keskus (Karkkila),2279,28,0,849,0,7,160,292,115,73,23,22,13,77,63,59,120,273,28,77,0,0,0
03620  Polari (Karkkila),289,14,1,45,0,1,52,45,13,4,0,2,0,7,7,0,8,84,0,6,0,0,0
03710  Uusitalo (Karkkila),46,10,0,2,0,0,4,2,11,0,0,0,0,1,4,0,0,9,3,0,0,0,0
03790  Vihtijärvi (Vihti),68,10,0,2,0,0,4,6,11,7,1,0,0,2,3,0,4,13,1,4,0,0,0
03810  Ikkala (Lohja),112,11,0,45,0,0,27,7,4,0,2,0,0,2,1,0,3,7,2,1,0,0,0
03850  Pusula (Lohja),321,40,0,7,0,0,66,35,29,4,0,4,1,12,2,0,11,96,2,12,0,0,0
03870  Hyönölä (Lohja),42,3,0,5,0,0,3,1,26,1,0,0,0,1,2,0,0,0,0,0,0,0,0
04130  Sipoo (Sipoo),2025,58,0,85,0,2,122,158,106,45,20,44,6,88,41,161,247,689,37,116,0,0,0
04150  Martinkylä (Sipoo),136,10,0,1,0,0,49,10,8,0,0,0,0,26,18,0,1,12,1,0,0,0,0
04170  Paippinen (Sipoo),171,27,0,7,0,0,33,12,28,21,1,0,1,10,5,0,12,13,0,1,0,0,0
04200  Kerava Keskus (Kerava),4810,3,0,260,87,0,147,1105,460,233,12,95,44,151,147,511,417,965,67,106,0,0,0
04220  Ahjo-Kaskela (Kerava),1448,16,0,194,0,0,177,373,386,13,2,0,3,82,54,0,31,98,9,10,0,0,0
04230  Pihkaniitty (Kerava),376,1,0,2,0,0,66,41,25,4,16,0,1,30,17,0,38,116,8,11,0,0,0
04240  Talma (Sipoo),238,9,0,51,0,0,29,29,20,1,1,1,0,18,16,0,15,26,22,0,0,0,0
04250  Alikerava (Kerava),3288,5,2,1175,23,17,376,550,51,31,112,10,13,115,130,31,142,128,53,321,3,0,0
04260  Savio (Kerava),1471,4,0,229,0,53,135,462,48,15,19,0,19,128,101,0,66,159,16,17,0,0,0
04300  Hyrylä (Tuusula),5784,11,25,1107,6,83,535,1029,481,183,78,50,53,268,276,204,290,885,89,130,0,0,1
04310  Tuusula Kirkonkylä (Tuusula),771,2,0,22,0,0,140,29,29,103,4,1,3,13,8,66,108,148,60,35,0,0,0
04320  Riihikallio (Tuusula),675,11,0,23,0,3,81,128,102,19,7,4,3,17,14,0,58,185,1,19,0,0,0
04330  Lahela (Tuusula),151,8,0,11,0,0,31,21,17,0,5,1,0,14,20,0,0,15,4,4,0,0,0
04340  Mattila (Tuusula),210,1,0,16,0,0,23,30,13,0,3,1,1,11,17,0,0,83,1,10,0,0,0
04350  Nahkela (Tuusula),59,11,0,2,0,0,13,7,15,0,0,0,0,5,1,0,5,0,0,0,0,0,0
04360  Ruotsinkylä-Kiilinmäki (Tuusula),2270,5,0,329,0,0,523,373,784,12,5,2,18,76,69,0,13,5,0,56,0,0,0
04370  Rusutjärvi (Tuusula),122,5,0,3,0,0,50,5,11,0,2,0,0,3,21,0,14,0,4,4,0,0,0
04380  Tuomala (Tuusula),92,12,0,0,0,0,9,2,0,0,4,0,0,6,12,0,38,3,5,1,0,0,0
04390  Jäniksenlinna (Tuusula),82,8,0,21,0,0,21,3,11,0,1,1,0,4,2,0,8,1,0,1,0,0,0
04400  Loutti (Järvenpää),3694,3,0,35,0,6,98,524,76,252,42,222,83,164,201,416,803,458,52,257,0,0,2
04410  Järvenpää Keskus (Järvenpää),3262,1,0,164,0,1,228,288,135,137,18,2,24,143,128,417,346,1088,75,67,0,0,0
04420  Kyrölä (Järvenpää),329,1,0,15,0,0,43,67,4,10,0,0,4,35,21,0,27,88,4,10,0,0,0
04430  Kinnari-Mikonkorpi (Järvenpää),1315,2,0,163,19,17,168,436,49,45,20,4,14,81,71,0,96,71,36,23,0,0,0
04440  Jamppa (Järvenpää),2199,1,0,1245,0,18,276,228,31,25,12,3,21,73,112,1,79,66,1,7,0,0,0
04460  Nummenkylä (Järvenpää),120,1,1,3,0,0,42,8,6,0,0,2,0,3,16,0,0,31,2,5,0,0,0
04480  Haarajoki (Järvenpää),353,8,10,9,0,5,64,32,37,10,8,1,3,11,15,0,23,113,1,3,0,0,0
04500  Kellokoski (Tuusula),1686,10,0,134,0,2,224,98,87,32,12,0,6,34,77,0,120,818,8,24,0,0,0
04530  Ohkola (Mäntsälä),102,10,0,1,0,0,29,2,21,3,2,0,1,6,7,0,6,9,0,5,0,0,0
04600  Mäntsälä Keskus (Mäntsälä),3380,32,0,169,66,27,225,889,256,78,26,43,24,103,69,142,253,771,30,177,0,0,0
04620  Kaunismäki (Mäntsälä),252,2,0,48,0,0,62,15,8,0,18,0,0,22,1,0,1,71,0,4,0,0,0
04630  Sääksjärvi (Mäntsälä),87,21,6,2,0,0,10,4,0,1,0,0,0,4,7,0,8,23,0,1,0,0,0
04660  Numminen (Mäntsälä),393,28,0,117,0,1,106,29,31,4,1,1,1,1,12,0,15,32,9,5,0,0,0
04680  Hirvihaara (Mäntsälä),108,12,0,7,0,0,31,4,0,16,0,0,12,2,4,0,6,4,6,4,0,0,0
04740  Sälinkää (Mäntsälä),160,35,0,24,0,0,29,14,25,4,1,1,0,5,1,0,14,4,1,2,0,0,0
04770  Sahakylä (Mäntsälä),41,31,0,0,0,0,3,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0
04820  Kaukalampi (Mäntsälä),43,13,0,2,0,0,15,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
04840  Hautjärvi (Mäntsälä),35,13,0,0,0,0,1,0,18,0,0,0,2,1,0,0,0,0,0,0,0,0,0
04920  Saarentaus (Mäntsälä),174,7,0,1,0,0,9,6,12,0,0,2,0,0,0,0,127,10,0,0,0,0,0
04940  Levanto (Mäntsälä),32,9,0,2,0,0,11,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
05100  Röykkä (Nurmijärvi),275,25,0,0,0,0,67,37,54,5,2,0,1,12,8,0,23,26,9,6,0,0,0
05200  Rajamäki (Nurmijärvi),1995,30,0,737,0,21,98,132,320,32,7,2,7,51,35,0,254,149,64,56,0,0,0
05250  Kiljava (Nurmijärvi),122,3,0,0,0,0,2,1,1,17,0,0,0,0,0,0,67,28,0,3,0,0,0
05400  Jokela (Tuusula),795,32,5,81,2,0,83,137,24,16,1,3,3,31,31,32,120,124,41,29,0,0,0
05430  Nuppulinna (Tuusula),118,12,0,4,0,0,69,5,2,0,0,1,0,7,12,0,1,3,1,1,0,0,0
05440  Hyvinkää (Hyvinkää),28,0,0,16,0,0,4,0,2,1,0,0,0,1,0,0,0,1,0,3,0,0,0
05450  Nukari (Nurmijärvi),187,28,0,10,0,0,31,21,14,0,1,1,2,9,3,0,10,53,2,2,0,0,0
05460  Hakalanmäki-Hakala (Hyvinkää),1506,2,0,139,0,6,185,386,70,18,13,0,1,170,80,0,75,355,2,4,0,0,0
05470  Palopuro (Hyvinkää),46,6,0,0,0,0,14,0,3,3,0,0,1,2,2,0,0,13,0,2,0,0,0
05510  Päivärinta (Hyvinkää),86,4,0,21,0,0,9,2,17,1,1,0,0,3,1,0,11,12,0,4,0,0,0
05620  Noppo (Hyvinkää),376,6,0,3,0,0,58,257,23,0,1,0,1,8,6,0,10,1,0,2,0,0,0
05720  Kytäjä (Hyvinkää),110,19,0,15,0,0,32,1,4,3,0,0,0,1,2,0,7,1,22,3,0,0,0
05800  Hyvinkää Keskus (Hyvinkää),6974,13,0,688,28,9,574,1531,242,438,82,236,122,219,341,229,624,1132,179,287,0,0,0
05810  Martti (Hyvinkää),711,0,0,27,0,0,85,159,26,13,3,0,12,80,21,0,62,190,4,29,0,0,0
05820  Mustamännistö (Hyvinkää),793,16,0,276,0,0,125,66,69,19,4,0,7,35,18,0,56,73,5,24,0,0,0
05830  Kirjavatolppa-Kruununpuisto (Hyvinkää),3619,4,11,1962,0,0,636,258,113,70,11,5,6,291,13,52,101,59,13,14,0,0,0
05840  Hyvinkäänkylä-Vehkoja (Hyvinkää),902,15,0,141,0,0,141,302,21,7,31,1,1,18,20,0,69,120,1,14,0,0,0
"05850  Hyvinkää, sairaala-alue (Hyvinkää)",1367,0,0,0,0,0,0,8,0,10,7,0,0,0,133,0,0,1209,0,0,0,0,0
05860  Talvisilta (Hyvinkää),62,0,0,0,0,0,6,11,10,6,0,0,0,9,0,0,12,2,1,5,0,0,0
05880  Paavola-Vaivero (Hyvinkää),359,0,0,36,0,23,30,76,56,19,1,0,1,23,3,0,25,46,13,7,0,0,0
05900  Vieremä (Hyvinkää),1083,1,10,54,0,36,16,31,9,11,3,0,15,137,184,192,31,343,1,9,0,0,0
05950  Ridasjärvi (Hyvinkää),166,12,0,19,0,0,8,4,28,1,0,0,2,4,0,0,5,81,2,0,0,0,0
06100  Porvoo Keskus (Porvoo),7738,41,0,152,72,56,164,1101,315,584,119,201,141,358,465,628,957,1709,202,473,0,0,0
06150  Kevätkumpu (Porvoo),4084,2,1,1452,0,23,260,692,421,71,38,4,5,71,73,0,33,896,17,25,0,0,0
06200  Porvoo itäinen (Porvoo),398,52,0,15,0,9,94,14,21,12,1,2,1,15,18,0,7,112,6,19,0,0,0
06400  Gammelbacka (Porvoo),731,2,0,5,0,0,46,48,47,134,0,1,1,24,22,0,176,172,16,37,0,0,0
06450  Eestinmäki-Ernestas (Porvoo),751,4,0,135,0,20,234,117,44,16,2,4,8,56,35,0,39,32,3,2,0,0,0
06500  Saksala-Suomenkylä (Porvoo),218,33,1,2,0,0,70,22,14,3,2,0,2,20,5,0,14,20,6,4,0,0,0
06530  Kerkkoo (Porvoo),140,24,0,5,0,0,38,23,18,5,0,1,2,1,1,0,9,12,0,1,0,0,0
06650  Hamari (Porvoo),98,1,0,13,0,0,24,16,3,3,0,0,0,8,5,0,12,6,0,7,0,0,0
06750  Tolkkinen (Porvoo),186,2,0,5,0,0,22,12,78,0,1,0,0,7,6,5,41,4,1,2,0,0,0
06830  Kulloonkylä (Porvoo),153,14,0,15,0,0,11,9,24,11,2,0,0,9,6,0,16,3,15,18,0,0,0
06850  Kulloo (Porvoo),2337,0,0,1157,5,0,434,3,33,5,0,0,0,619,54,0,1,24,0,2,0,0,0
06880  Kärrby (Sipoo),36,6,0,4,0,0,13,3,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0
06950  Emäsalo (Porvoo),103,9,0,7,0,0,60,4,0,10,1,0,0,3,0,0,0,1,8,0,0,0,0
07110  Hinthaara (Porvoo),178,12,0,11,0,0,31,28,3,2,0,0,4,7,10,0,33,32,3,2,0,0,0
07130  Anttila (Porvoo),52,15,0,0,0,0,32,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
07150  Laukkoski (Pornainen),162,13,0,3,0,0,47,2,53,12,1,0,1,3,9,0,11,0,6,1,0,0,0
07170  Keski-Pornainen (Pornainen),531,23,0,4,0,0,76,53,36,20,9,12,7,9,44,26,71,122,10,9,0,0,0
07190  Halkia (Pornainen),200,38,0,8,1,1,43,7,30,0,3,0,1,7,3,0,15,34,7,2,0,0,0
07220  Kaarenkylä (Porvoo),37,9,0,4,0,0,8,2,3,0,2,0,0,0,1,0,0,7,0,1,0,0,0
07230  Monninkylä (Askola),485,17,0,211,0,0,118,38,7,4,0,4,0,10,0,0,55,18,0,3,0,0,0
07280  Ilola (Porvoo),99,31,0,0,0,0,21,5,5,0,2,0,0,7,6,0,7,12,1,2,0,0,0
07310  Sannainen (Porvoo),70,7,0,2,0,0,12,2,21,12,0,0,0,0,1,0,12,0,0,1,0,0,0
07320  Jakari-Sannäs (Porvoo),58,6,0,7,0,1,20,7,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
07350  Gäddrag (Porvoo),6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
07360  Tirmo (Porvoo),9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
07370  Pellinki (Porvoo),17,2,0,5,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0
07390  Suurpellinki (Porvoo),34,9,0,3,0,0,3,1,1,0,0,0,0,1,0,15,0,0,0,1,0,0,0
07410  Kråkö (Porvoo),47,0,0,3,0,0,18,3,2,0,0,0,1,8,1,0,5,5,1,0,0,0,0
07450  Voolahti (Porvoo),98,2,0,3,0,1,11,5,14,0,0,0,0,6,1,0,10,44,0,1,0,0,0
07500  Askola Kirkonkylä (Askola),317,11,0,1,0,1,27,27,0,0,1,4,1,10,11,26,20,147,4,26,0,0,0
07510  Vakkola (Askola),176,9,0,7,0,0,74,7,6,1,0,0,0,5,7,0,51,8,0,1,0,0,0
07530  Onkimaa (Askola),24,14,0,1,0,0,3,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0
07550  Torpinkylä (Pukkila),47,15,1,0,0,0,5,8,12,0,0,0,1,0,0,0,4,0,0,1,0,0,0
07560  Pukkila Keskus (Pukkila),375,48,0,21,0,1,78,36,42,6,4,4,1,19,14,20,24,28,2,27,0,0,0
07565  Kantele (Pukkila),40,13,0,3,0,0,16,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0
07580  Tiilää (Askola),33,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
07590  Huuvari-Tiilää (Askola),104,30,0,5,0,0,11,6,24,0,0,0,1,11,2,0,8,4,0,2,0,0,0
07600  Myrskylä Keskus (Myrskylä),365,78,2,34,0,0,33,27,24,5,0,11,4,10,8,12,38,61,1,17,0,0,0
07680  Juornaankylä (Askola),81,20,0,0,0,0,36,0,6,0,0,0,8,1,3,0,6,0,0,1,0,0,0
07690  Kankkila (Myrskylä),14,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07700  Koskenkylän saha-alue (Loviisa),154,25,0,10,0,0,31,13,9,1,0,3,1,3,2,0,21,31,3,1,0,0,0
07720  Malmgård (Loviisa),23,12,0,6,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
07740  Gammelby (Loviisa),141,20,0,0,0,0,23,33,5,53,0,1,0,2,0,0,0,4,0,0,0,0,0
07750  Isnäs (Loviisa),64,14,0,0,0,0,14,0,2,8,0,0,0,3,1,0,10,4,7,1,0,0,0
07780  Härkäpää (Loviisa),30,8,0,1,0,1,8,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0
07800  Lapinjärvi Keskus (Lapinjärvi),295,12,0,24,2,2,28,32,6,10,1,6,0,12,8,17,27,100,2,6,0,0,0
07810  Ingermaninkylä (Lapinjärvi),74,8,0,13,0,3,11,27,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0
07820  Porlammi (Lapinjärvi),110,51,0,16,0,1,8,8,10,0,0,1,0,3,3,0,4,3,1,1,0,0,0
07830  Pukaro (Lapinjärvi),127,42,0,4,0,0,24,30,1,23,0,0,0,1,0,0,1,1,0,0,0,0,0
07840  Lindkoski (Lapinjärvi),54,37,0,3,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,5,0,0,0
07850  Heikinkylä (Lapinjärvi),44,25,0,1,0,0,2,2,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0
07870  Skinnarby (Loviisa),68,31,0,5,0,0,15,2,5,1,0,0,0,3,1,0,0,3,0,2,0,0,0
07880  Liljendal Keskus (Loviisa),282,36,0,55,0,0,16,10,43,0,0,1,1,4,57,0,8,41,2,8,0,0,0
07890  Mickelspiltom (Loviisa),36,20,0,0,0,0,1,0,1,1,0,0,1,2,2,0,0,8,0,0,0,0,0
07900  Loviisa Keskus (Loviisa),2752,37,0,416,503,16,80,313,99,111,47,39,11,89,149,147,208,383,35,69,0,0,0
07910  Valko (Loviisa),210,5,0,59,0,0,26,9,55,6,0,2,1,3,3,0,9,30,0,2,0,0,0
07920  Etelä-Harju (Loviisa),92,1,0,3,0,0,18,4,13,2,0,1,0,9,16,0,1,22,0,2,0,0,0
07930  Pernaja Kirkonkylä (Loviisa),145,9,0,12,0,0,8,0,5,0,1,0,0,0,2,0,5,84,2,17,0,0,0
07940  Määrlahti (Loviisa),81,1,0,1,0,0,7,2,2,2,1,0,0,5,0,0,0,60,0,0,0,0,0
07945  Kuggom (Loviisa),79,19,0,9,0,0,5,2,11,0,3,0,2,4,0,0,5,14,1,4,0,0,0
07955  Tesjoki (Loviisa),235,9,0,48,0,3,41,26,22,4,0,0,1,4,2,0,11,60,2,2,0,0,0
07960  Ahvenkoski (Loviisa),24,1,0,11,0,0,3,0,1,5,0,0,0,1,1,0,0,0,0,1,0,0,0
07970  Ruotsinpyhtää Keskus (Loviisa),77,3,0,13,0,3,7,2,7,5,0,10,0,1,5,0,4,8,0,9,0,0,0
07980  Kuninkaankylä (Loviisa),25,12,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
07990  Ruotsinkylä-Koskisto (Loviisa),49,35,0,0,0,0,0,6,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0
08100  Lohja Keskus (Lohja),5004,10,20,281,9,18,104,453,67,296,41,153,58,223,419,494,655,1352,155,196,0,0,0
08150  Keskilohja (Lohja),1579,0,0,546,0,18,187,139,244,12,11,1,5,44,102,0,30,179,33,28,0,0,0
08200  Ojamo (Lohja),1562,0,0,23,1,0,48,371,9,49,23,1,1,11,197,36,43,702,13,34,0,0,0
08350  Routio (Lohja),219,2,0,9,0,0,25,81,7,6,1,0,1,10,4,0,36,24,7,6,0,0,0
08360  Kisakallio (Lohja),91,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0
08450  Hormajärvi (Lohja),191,1,0,26,0,0,5,6,7,3,0,0,1,1,0,0,41,100,0,0,0,0,0
08480  Karstu (Lohja),24,7,0,0,0,0,8,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
08500  Ventelä-Millola (Lohja),1673,33,1,381,3,33,218,426,54,14,10,3,2,90,22,0,85,254,11,33,0,0,0
08680  Muijala (Lohja),447,5,0,147,0,0,49,65,56,4,23,0,0,3,15,0,21,52,0,7,0,0,0
08700  Virkkala (Lohja),1089,32,0,133,1,5,197,150,82,28,16,8,11,66,29,0,130,164,5,31,1,0,0
08800  Kirkniemi (Lohja),806,16,0,586,0,0,71,6,70,14,1,0,3,8,6,0,5,19,1,0,0,0,0
09120  Karjalohja (Lohja),363,35,0,5,0,0,45,43,14,70,0,2,0,8,6,0,6,120,3,6,0,0,0
09220  Sammatti (Lohja),336,28,0,65,0,0,70,26,14,4,1,5,2,8,7,2,41,51,0,12,0,0,0
09430  Saukkola (Lohja),372,41,0,91,0,0,50,60,50,15,6,6,1,8,8,0,2,28,0,6,0,0,0
09520  Millola (Lohja),15,9,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
09630  Koisjärvi (Lohja),50,14,0,2,0,0,8,3,7,1,0,0,0,0,12,0,1,2,0,0,0,0,0
09810  Nummi-Oinola (Lohja),189,28,0,2,0,0,27,29,1,0,1,0,0,6,5,0,49,30,1,10,0,0,0
09930  Leppäkorpi (Lohja),43,13,0,1,0,0,4,3,8,0,0,0,2,2,4,0,0,6,0,0,0,0,0
10120  Tähtelä (Ingå),94,25,0,10,0,2,19,3,9,0,1,0,5,11,4,0,1,3,1,0,0,0,0
10140  Päivölä (Ingå),30,4,0,1,0,0,6,2,3,0,1,0,0,3,7,0,0,2,1,0,0,0,0
10160  Degerby (Ingå),126,21,0,2,0,0,17,5,18,3,2,0,1,9,7,0,14,20,5,2,0,0,0
10210  Inkoo Keskus (Ingå),768,23,0,87,26,0,100,60,50,38,3,11,10,31,23,40,56,170,12,28,0,0,0
10230  Inkoo Asemanseutu (Ingå),64,20,0,8,0,1,5,6,3,0,0,0,0,3,0,0,13,2,2,1,0,0,0
10250  Fagervik (Ingå),15,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
10270  Barösund (Ingå),30,2,0,1,0,0,6,2,0,0,0,0,0,1,15,0,0,1,2,0,0,0,0
10300  Karjaa Keskus (Raasepori),1843,59,0,77,0,6,142,369,177,70,58,43,29,57,77,11,222,305,24,114,3,0,0
10320  Bäljars (Raasepori),383,2,0,84,0,0,48,46,29,53,3,0,0,8,10,0,72,27,1,0,0,0,0
10330  Pinjainen (Raasepori),289,5,0,217,1,0,27,9,1,0,0,0,0,5,2,0,15,5,0,2,0,0,0
10350  Meltolan sairaala-alue (Raasepori),61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
10360  Mustio (Raasepori),284,23,0,69,0,0,31,12,50,19,2,3,0,5,13,0,15,34,3,5,0,0,0
10380  Kaunislahti (Raasepori),7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
10410  Åminnefors (Raasepori),132,0,0,87,0,0,2,1,0,0,1,0,0,2,22,0,2,0,14,1,0,0,0
10420  Pohjankuru (Raasepori),324,62,0,6,0,0,29,37,17,18,1,0,0,14,14,0,45,57,4,20,0,0,0
10440  Bollsta (Raasepori),143,8,0,29,0,0,66,0,20,0,0,0,2,2,3,0,0,0,13,0,0,0,0
10470  Fiskari (Raasepori),260,1,0,60,0,0,6,98,0,27,0,0,0,17,0,0,10,21,20,0,0,0,0
10480  Antskog (Raasepori),5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
10520  Tenhola Kirkonkylä (Raasepori),351,66,0,23,0,1,63,20,53,2,1,2,0,8,30,2,0,56,1,23,0,0,0
10570  Bromarv (Raasepori),118,28,0,2,0,0,13,10,22,3,1,1,0,2,1,0,3,30,1,1,0,0,0
10600  Tammisaari Keskus (Raasepori),4389,100,0,349,34,55,227,537,86,230,91,84,37,193,197,408,306,1266,63,125,1,0,0
10620  Tammisaari (Raasepori),281,11,0,2,0,0,75,26,11,11,1,4,8,9,13,32,24,46,2,6,0,0,0
10640  Dragsvik (Raasepori),276,0,0,2,0,0,11,1,11,24,0,0,13,3,2,185,0,19,0,5,0,0,0
10650  Flyet (Raasepori),399,2,0,3,0,6,33,42,61,9,2,0,2,5,12,71,50,58,1,42,0,0,0
10660  Trollböle (Raasepori),116,3,1,16,0,0,19,16,1,1,0,0,0,3,1,0,28,26,1,0,0,0,0
10680  Skogby (Raasepori),32,0,0,13,0,0,0,0,0,8,0,0,1,0,1,7,0,1,0,1,0,0,0
10710  Snappertuna (Raasepori),74,5,0,0,0,0,10,1,10,6,1,0,0,0,0,0,5,31,0,5,0,0,0
10820  Lappohja (Hanko),136,2,0,101,0,7,5,4,2,3,0,0,0,0,2,0,3,5,0,2,0,0,0
10900  Hanko Keskus (Hanko),2216,3,0,691,0,1,30,273,348,78,18,17,23,42,27,117,93,358,29,68,0,0,0
10940  Hangonkylä (Hanko),222,1,0,81,0,0,33,31,49,7,0,0,2,6,2,0,7,0,1,2,0,0,0
10960  Hanko Pohjoinen (Hanko),765,1,0,178,0,22,158,94,66,9,0,0,1,39,100,43,0,36,3,15,0,0,0
11100  Riihimäki Keskus (Riihimäki),3563,4,0,534,2,32,72,296,102,168,159,100,60,145,133,311,372,788,108,177,0,0,0
11120  Pohjois-Riihimäki (Riihimäki),1610,8,0,202,0,31,105,141,47,70,6,1,9,56,126,68,92,585,42,21,0,0,0
11130  Peltosaari-Patastenmäki (Riihimäki),1973,11,0,48,0,55,274,300,514,115,78,1,15,80,21,7,170,220,19,45,0,0,0
11310  Taka-Kasarmi (Riihimäki),518,0,0,9,0,220,7,16,6,16,0,0,13,3,0,207,16,0,0,5,0,0,0
11710  Herajoki (Riihimäki),2095,21,0,913,0,22,144,591,86,16,1,2,7,46,106,43,27,18,16,36,0,0,0
11910  Lasi-Kumela (Riihimäki),253,5,0,12,0,3,25,65,80,5,0,0,0,6,7,0,20,1,17,7,0,0,0
12100  Oitti (Hausjärvi),717,60,0,131,0,2,34,47,33,19,1,6,1,44,20,19,75,188,8,28,1,0,0
12130  Mommila (Hausjärvi),27,15,0,1,0,1,3,1,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0
12170  Hietoinen (Hausjärvi),35,17,0,1,0,0,1,11,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
12210  Hausjärvi kk (Hausjärvi),124,8,5,17,0,0,2,0,1,0,0,0,0,0,3,0,0,45,7,36,0,0,0
12240  Hikiä (Hausjärvi),360,23,6,21,0,0,148,22,14,29,1,1,0,5,4,0,30,49,4,3,0,0,0
12310  Ryttylä (Hausjärvi),331,16,0,133,0,0,20,22,19,4,11,0,0,10,5,0,30,56,0,5,0,0,0
12350  Turkhauta (Hausjärvi),49,20,0,9,0,0,4,3,3,0,0,0,0,2,1,0,0,6,0,1,0,0,0
12380  Leppäkoski (Janakkala),80,13,0,4,0,0,22,15,0,0,0,0,1,1,1,0,23,0,0,0,0,0,0
12400  Tervakoski (Janakkala),1130,29,1,485,0,0,68,88,18,59,1,9,1,23,83,1,81,158,11,14,0,0,0
12450  Vähikkälä (Janakkala),46,18,0,1,0,0,2,0,1,0,1,0,0,0,0,0,2,11,9,1,0,0,0
12520  Kormu (Loppi),28,3,0,0,0,0,10,0,0,0,0,0,0,3,5,0,4,3,0,0,0,0,0
12540  Launonen (Loppi),246,22,0,20,0,14,39,51,28,0,2,3,0,3,2,0,13,40,2,7,0,0,0
12600  Läyliäinen (Loppi),382,45,0,49,0,5,58,60,20,3,0,2,1,39,30,0,22,38,4,6,0,0,0
12630  Sajaniemi (Loppi),36,6,0,0,0,0,1,2,1,0,0,0,0,1,6,0,0,17,0,2,0,0,0
12640  Joentaka (Loppi),64,4,0,1,0,0,33,1,13,3,0,0,0,0,3,0,4,0,2,0,0,0,0
12700  Loppi kk (Loppi),782,35,0,40,0,2,54,65,77,26,5,10,6,12,42,64,87,208,11,38,0,0,0
12750  Pilpala (Loppi),107,31,0,2,0,0,23,2,18,5,0,0,0,6,1,0,13,3,0,3,0,0,0
12820  Räyskälä (Loppi),11,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
12920  Topeno (Loppi),80,20,0,14,0,0,6,4,28,0,0,0,0,0,0,0,4,0,2,2,0,0,0
12950  Vojakkala-Eerolankulma (Loppi),41,0,0,22,0,0,1,0,8,4,0,0,0,1,1,0,0,3,1,0,0,0,0
